Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
AUT,02/08/2015,18:00,Sturm Graz,Grodig,1.0,1.0,D,1.57,3.95,5.53
AUT,08/08/2015,15:00,Grodig,Austria Vienna,2.0,2.0,D,3.74,3.49,1.92
AUT,08/08/2015,17:30,Admira,Salzburg,2.0,2.0,D,5.17,4.05,1.58
AUT,08/08/2015,17:30,Mattersburg,Ried,4.0,1.0,H,1.93,3.52,3.73
AUT,09/08/2015,15:30,Altach,Sturm Graz,0.0,1.0,A,2.86,3.31,2.38
AUT,09/08/2015,18:00,SK Rapid,Wolfsberger AC,2.0,1.0,H,1.26,5.43,11.62
AUT,11/08/2015,17:30,Ried,Salzburg,1.0,4.0,A,6.42,4.48,1.45
AUT,12/08/2015,19:30,Wolfsberger AC,Sturm Graz,0.0,2.0,A,3.16,3.33,2.2
AUT,12/08/2015,19:30,Altach,Mattersburg,3.0,1.0,H,2.17,3.48,3.08
AUT,12/08/2015,19:30,Austria Vienna,SK Rapid,2.0,5.0,A,3.08,3.37,2.23
AUT,12/08/2015,19:30,Grodig,Admira,2.0,3.0,A,2.01,3.53,3.44
AUT,15/08/2015,15:00,Austria Vienna,Mattersburg,5.0,1.0,H,1.52,4.09,5.89
AUT,15/08/2015,17:30,Wolfsberger AC,Grodig,3.0,2.0,H,2.05,3.47,3.41
AUT,15/08/2015,17:30,Admira,Ried,3.0,1.0,H,2.02,3.43,3.52
AUT,15/08/2015,17:30,Salzburg,Altach,2.0,0.0,H,1.18,6.82,13.46
AUT,16/08/2015,15:30,Sturm Graz,SK Rapid,2.0,2.0,D,3.03,3.37,2.24
AUT,22/08/2015,15:00,SK Rapid,Grodig,3.0,0.0,H,1.29,5.54,8.96
AUT,22/08/2015,17:30,Mattersburg,Wolfsberger AC,1.0,0.0,H,2.1,3.38,3.34
AUT,22/08/2015,17:30,Ried,Sturm Graz,1.0,0.0,H,3.85,3.56,1.89
AUT,23/08/2015,15:30,Salzburg,Austria Vienna,2.0,2.0,D,1.81,3.75,3.97
AUT,23/08/2015,18:00,Altach,Admira,1.0,2.0,A,2.1,3.39,3.33
AUT,29/08/2015,15:00,Admira,Austria Vienna,0.0,1.0,A,3.93,3.61,1.86
AUT,29/08/2015,17:30,Grodig,Ried,4.0,1.0,H,2.34,3.38,2.88
AUT,29/08/2015,17:30,SK Rapid,Mattersburg,2.0,4.0,A,1.24,6.04,10.56
AUT,30/08/2015,15:30,Sturm Graz,Salzburg,2.0,3.0,A,2.53,3.38,2.63
AUT,30/08/2015,18:00,Wolfsberger AC,Altach,0.0,2.0,A,2.01,3.42,3.57
AUT,12/09/2015,15:00,Altach,SK Rapid,2.0,0.0,H,4.67,3.81,1.68
AUT,12/09/2015,17:30,Admira,Wolfsberger AC,1.0,0.0,H,2.09,3.38,3.37
AUT,12/09/2015,17:30,Austria Vienna,Ried,1.0,1.0,D,1.38,4.64,7.67
AUT,12/09/2015,17:30,Salzburg,Grodig,4.0,2.0,H,1.18,7.11,12.45
AUT,13/09/2015,15:30,Mattersburg,Sturm Graz,2.0,0.0,H,2.95,3.37,2.3
AUT,19/09/2015,15:00,Sturm Graz,Austria Vienna,2.0,0.0,H,2.19,3.38,3.14
AUT,19/09/2015,17:30,Wolfsberger AC,Salzburg,1.0,1.0,D,6.38,4.48,1.45
AUT,19/09/2015,17:30,Grodig,Mattersburg,1.0,1.0,D,2.6,3.47,2.5
AUT,19/09/2015,17:30,Ried,Altach,2.0,0.0,H,2.09,3.4,3.34
AUT,20/09/2015,15:30,SK Rapid,Admira,2.0,0.0,H,1.33,5.12,8.21
AUT,26/09/2015,15:00,Ried,SK Rapid,0.0,1.0,A,4.67,3.73,1.7
AUT,26/09/2015,17:30,Altach,Grodig,1.0,0.0,H,1.92,3.59,3.72
AUT,26/09/2015,17:30,Austria Vienna,Wolfsberger AC,1.0,0.0,H,1.48,4.14,6.48
AUT,26/09/2015,17:30,Salzburg,Mattersburg,4.0,2.0,H,1.26,5.89,9.43
AUT,27/09/2015,15:30,Admira,Sturm Graz,0.0,1.0,A,3.76,3.53,1.91
AUT,03/10/2015,15:00,Grodig,Sturm Graz,3.0,0.0,H,3.95,3.56,1.86
AUT,03/10/2015,17:30,Wolfsberger AC,Ried,1.0,1.0,D,2.16,3.31,3.26
AUT,03/10/2015,17:30,Altach,Austria Vienna,1.0,2.0,A,2.82,3.29,2.42
AUT,03/10/2015,17:30,Mattersburg,Admira,0.0,4.0,A,1.87,3.63,3.82
AUT,04/10/2015,15:30,SK Rapid,Salzburg,1.0,2.0,A,2.54,3.48,2.55
AUT,17/10/2015,15:00,Salzburg,Admira,8.0,0.0,H,1.18,7.21,12.7
AUT,17/10/2015,17:30,Austria Vienna,Grodig,2.0,1.0,H,1.51,4.23,5.96
AUT,17/10/2015,17:30,Ried,Mattersburg,0.0,1.0,A,2.16,3.44,3.17
AUT,17/10/2015,17:30,Sturm Graz,Altach,3.0,1.0,H,1.58,3.84,5.69
AUT,18/10/2015,15:30,Wolfsberger AC,SK Rapid,2.0,1.0,H,4.24,3.55,1.8
AUT,24/10/2015,15:00,Mattersburg,Altach,2.0,1.0,H,1.96,3.53,3.64
AUT,24/10/2015,17:30,Admira,Grodig,0.0,0.0,D,2.21,3.38,3.1
AUT,24/10/2015,17:30,Salzburg,Ried,2.0,1.0,H,1.14,8.03,16.08
AUT,24/10/2015,17:30,Sturm Graz,Wolfsberger AC,2.0,0.0,H,1.64,3.74,5.16
AUT,25/10/2015,15:30,SK Rapid,Austria Vienna,1.0,2.0,A,1.9,3.55,3.85
AUT,31/10/2015,15:00,SK Rapid,Sturm Graz,2.0,1.0,H,1.85,3.54,4.08
AUT,31/10/2015,17:30,Altach,Salzburg,1.0,0.0,H,7.17,4.67,1.4
AUT,31/10/2015,17:30,Grodig,Wolfsberger AC,1.0,0.0,H,2.29,3.34,3.0
AUT,31/10/2015,17:30,Ried,Admira,1.0,1.0,D,2.0,3.44,3.57
AUT,01/11/2015,15:30,Mattersburg,Austria Vienna,1.0,2.0,A,2.94,3.51,2.25
AUT,07/11/2015,15:00,Austria Vienna,Salzburg,1.0,1.0,D,3.81,3.69,1.87
AUT,07/11/2015,17:30,Wolfsberger AC,Mattersburg,2.0,1.0,H,2.16,3.41,3.2
AUT,07/11/2015,17:30,Admira,Altach,1.0,1.0,D,2.25,3.37,3.05
AUT,07/11/2015,17:30,Sturm Graz,Ried,3.0,2.0,H,1.51,4.07,6.28
AUT,08/11/2015,15:30,Grodig,SK Rapid,2.0,1.0,H,3.55,3.51,1.99
AUT,21/11/2015,15:00,Austria Vienna,Admira,1.0,1.0,D,1.47,4.28,6.45
AUT,21/11/2015,17:30,Altach,Wolfsberger AC,2.0,1.0,H,2.2,3.27,3.24
AUT,21/11/2015,17:30,Mattersburg,SK Rapid,1.0,6.0,A,4.08,3.67,1.82
AUT,21/11/2015,17:30,Ried,Grodig,1.0,0.0,H,2.24,3.35,3.08
AUT,22/11/2015,15:30,Salzburg,Sturm Graz,3.0,1.0,H,1.35,5.11,7.91
AUT,28/11/2015,15:00,Sturm Graz,Mattersburg,0.0,0.0,D,1.47,4.35,6.41
AUT,28/11/2015,17:30,Wolfsberger AC,Admira,4.0,0.0,H,1.94,3.43,3.79
AUT,28/11/2015,17:30,Grodig,Salzburg,1.0,1.0,D,8.01,5.11,1.34
AUT,29/11/2015,15:30,Ried,Austria Vienna,4.0,2.0,H,3.15,3.41,2.18
AUT,29/11/2015,18:00,SK Rapid,Altach,3.0,1.0,H,1.37,4.8,7.75
AUT,01/12/2015,18:00,Salzburg,Wolfsberger AC,1.0,1.0,D,1.2,6.44,11.97
AUT,02/12/2015,17:30,Admira,SK Rapid,2.0,1.0,H,5.58,4.08,1.55
AUT,02/12/2015,17:30,Altach,Ried,1.0,3.0,A,2.08,3.34,3.43
AUT,02/12/2015,17:30,Mattersburg,Grodig,0.0,2.0,A,2.05,3.51,3.35
AUT,02/12/2015,19:30,Austria Vienna,Sturm Graz,2.0,1.0,H,2.24,3.36,3.07
AUT,05/12/2015,15:00,Wolfsberger AC,Austria Vienna,2.0,0.0,H,2.44,3.32,2.8
AUT,05/12/2015,17:30,Grodig,Altach,0.0,3.0,A,2.06,3.37,3.48
AUT,05/12/2015,17:30,SK Rapid,Ried,2.0,1.0,H,1.37,4.83,7.76
AUT,05/12/2015,17:30,Sturm Graz,Admira,1.0,1.0,D,1.53,4.14,5.77
AUT,06/12/2015,15:30,Mattersburg,Salzburg,0.0,0.0,D,6.82,4.84,1.4
AUT,12/12/2015,15:00,Austria Vienna,Altach,1.0,2.0,A,1.65,3.87,4.96
AUT,12/12/2015,17:30,Admira,Mattersburg,1.0,1.0,D,2.24,3.39,3.04
AUT,12/12/2015,17:30,Ried,Wolfsberger AC,1.0,0.0,H,2.53,3.23,2.74
AUT,12/12/2015,17:30,Sturm Graz,Grodig,2.0,0.0,H,1.63,3.84,5.15
AUT,13/12/2015,15:30,Salzburg,SK Rapid,2.0,0.0,H,1.66,4.0,4.63
AUT,06/02/2016,15:00,Altach,Sturm Graz,2.0,2.0,D,2.93,3.3,2.35
AUT,06/02/2016,17:30,Grodig,Austria Vienna,0.0,1.0,A,3.22,3.35,2.17
AUT,06/02/2016,17:30,Mattersburg,Ried,3.0,3.0,D,2.08,3.41,3.39
AUT,06/02/2016,17:30,SK Rapid,Wolfsberger AC,3.0,0.0,H,1.56,3.91,5.87
AUT,07/02/2016,15:30,Admira,Salzburg,1.0,2.0,A,5.84,4.2,1.52
AUT,13/02/2016,15:00,Ried,Salzburg,1.0,0.0,H,5.19,3.8,1.63
AUT,13/02/2016,17:30,Wolfsberger AC,Sturm Graz,0.0,0.0,D,2.68,3.19,2.61
AUT,13/02/2016,17:30,Altach,Mattersburg,1.0,2.0,A,1.9,3.56,3.84
AUT,13/02/2016,17:30,Grodig,Admira,2.0,2.0,D,2.36,3.25,2.95
AUT,14/02/2016,15:30,Austria Vienna,SK Rapid,0.0,3.0,A,2.68,3.31,2.55
AUT,20/02/2016,15:00,Austria Vienna,Mattersburg,2.0,2.0,D,1.6,4.0,5.19
AUT,20/02/2016,17:30,Wolfsberger AC,Grodig,2.0,0.0,H,1.83,3.53,4.19
AUT,20/02/2016,17:30,Admira,Ried,0.0,0.0,D,2.2,3.35,3.16
AUT,20/02/2016,17:30,Salzburg,Altach,2.0,0.0,H,1.31,5.15,9.0
AUT,21/02/2016,15:30,Sturm Graz,SK Rapid,0.0,2.0,A,2.48,3.31,2.76
AUT,27/02/2016,15:00,Ried,Sturm Graz,0.0,1.0,A,2.82,3.25,2.45
AUT,27/02/2016,17:30,Altach,Admira,1.0,2.0,A,2.17,3.29,3.3
AUT,27/02/2016,17:30,Mattersburg,Wolfsberger AC,1.0,1.0,D,2.78,3.29,2.46
AUT,28/02/2016,13:00,SK Rapid,Grodig,3.0,2.0,H,1.35,4.87,8.11
AUT,28/02/2016,15:30,Salzburg,Austria Vienna,4.0,1.0,H,1.44,4.4,6.91
AUT,01/03/2016,18:00,Wolfsberger AC,Altach,1.0,0.0,H,1.75,3.56,4.62
AUT,02/03/2016,17:30,Admira,Austria Vienna,0.0,3.0,A,2.84,3.26,2.43
AUT,02/03/2016,17:30,Grodig,Ried,2.0,2.0,D,2.49,3.2,2.81
AUT,02/03/2016,17:30,SK Rapid,Mattersburg,3.0,0.0,H,1.36,4.93,7.89
AUT,02/03/2016,19:30,Sturm Graz,Salzburg,0.0,0.0,D,4.07,3.55,1.85
AUT,05/03/2016,15:00,Salzburg,Grodig,3.0,0.0,H,1.22,6.37,11.44
AUT,05/03/2016,17:30,Admira,Wolfsberger AC,0.0,2.0,A,2.53,3.16,2.78
AUT,05/03/2016,17:30,Austria Vienna,Ried,3.0,1.0,H,1.76,3.67,4.4
AUT,05/03/2016,17:30,Mattersburg,Sturm Graz,1.0,0.0,H,3.31,3.35,2.14
AUT,06/03/2016,15:30,Altach,SK Rapid,0.0,0.0,D,4.26,3.62,1.79
AUT,12/03/2016,15:00,Wolfsberger AC,Salzburg,1.0,1.0,D,4.87,3.77,1.68
AUT,12/03/2016,17:30,Grodig,Mattersburg,0.0,1.0,A,2.12,3.41,3.3
AUT,12/03/2016,17:30,SK Rapid,Admira,0.0,4.0,A,1.41,4.58,7.25
AUT,12/03/2016,17:30,Ried,Altach,0.0,2.0,A,1.84,3.54,4.12
AUT,13/03/2016,15:30,Sturm Graz,Austria Vienna,1.0,1.0,D,2.06,3.37,3.46
AUT,19/03/2016,15:00,Austria Vienna,Wolfsberger AC,0.0,0.0,D,1.79,3.58,4.32
AUT,19/03/2016,17:30,Admira,Sturm Graz,1.0,0.0,H,3.8,3.43,1.98
AUT,19/03/2016,17:30,Altach,Grodig,1.0,0.0,H,2.04,3.37,3.53
AUT,19/03/2016,17:30,Salzburg,Mattersburg,2.0,1.0,H,1.2,6.46,13.28
AUT,20/03/2016,15:30,Ried,SK Rapid,1.0,0.0,H,3.64,3.44,1.98
AUT,02/04/2016,15:00,Grodig,Sturm Graz,1.0,3.0,A,3.42,3.33,2.09
AUT,02/04/2016,17:30,Wolfsberger AC,Ried,1.0,0.0,H,2.0,3.34,3.71
AUT,02/04/2016,17:30,Altach,Austria Vienna,2.0,0.0,H,3.22,3.36,2.17
AUT,02/04/2016,17:30,Mattersburg,Admira,0.0,3.0,A,2.14,3.37,3.31
AUT,03/04/2016,14:00,SK Rapid,Salzburg,1.0,1.0,D,2.95,3.43,2.29
AUT,09/04/2016,15:00,Sturm Graz,Altach,4.0,1.0,H,1.5,4.08,6.56
AUT,09/04/2016,17:30,Wolfsberger AC,SK Rapid,2.0,2.0,D,3.36,3.33,2.12
AUT,09/04/2016,17:30,Austria Vienna,Grodig,0.0,2.0,A,1.43,4.5,6.89
AUT,09/04/2016,17:30,Ried,Mattersburg,1.0,0.0,H,2.03,3.46,3.48
AUT,10/04/2016,15:30,Salzburg,Admira,1.0,0.0,H,1.21,6.34,11.99
AUT,16/04/2016,15:00,Salzburg,Ried,2.0,1.0,H,1.24,5.78,11.1
AUT,16/04/2016,17:30,Admira,Grodig,1.0,1.0,D,2.0,3.53,3.51
AUT,16/04/2016,17:30,Mattersburg,Altach,0.0,0.0,D,2.02,3.43,3.55
AUT,16/04/2016,17:30,Sturm Graz,Wolfsberger AC,1.0,0.0,H,1.67,3.71,4.94
AUT,17/04/2016,15:30,SK Rapid,Austria Vienna,1.0,0.0,H,2.05,3.49,3.38
AUT,23/04/2016,15:00,Mattersburg,Austria Vienna,0.0,9.0,A,3.38,3.48,2.06
AUT,23/04/2016,17:30,Altach,Salzburg,1.0,3.0,A,6.94,4.37,1.44
AUT,23/04/2016,17:30,Grodig,Wolfsberger AC,0.0,1.0,A,2.6,3.14,2.72
AUT,23/04/2016,17:30,Ried,Admira,1.0,0.0,H,1.98,3.43,3.66
AUT,24/04/2016,15:30,SK Rapid,Sturm Graz,2.0,0.0,H,1.87,3.56,3.94
AUT,30/04/2016,15:00,Grodig,SK Rapid,2.0,0.0,H,5.15,4.03,1.6
AUT,30/04/2016,17:30,Wolfsberger AC,Mattersburg,2.0,0.0,H,1.6,3.86,5.34
AUT,30/04/2016,17:30,Admira,Altach,2.0,1.0,H,2.0,3.41,3.59
AUT,30/04/2016,17:30,Sturm Graz,Ried,0.0,0.0,D,1.55,3.97,5.75
AUT,01/05/2016,15:30,Austria Vienna,Salzburg,0.0,2.0,A,3.42,3.54,2.02
AUT,07/05/2016,15:00,Austria Vienna,Admira,3.0,1.0,H,1.47,4.27,6.53
AUT,07/05/2016,17:30,Altach,Wolfsberger AC,1.0,1.0,D,2.35,3.17,3.03
AUT,07/05/2016,17:30,Ried,Grodig,2.0,0.0,H,1.96,3.46,3.69
AUT,07/05/2016,17:30,Salzburg,Sturm Graz,1.0,1.0,D,1.63,3.99,4.91
AUT,08/05/2016,15:30,Mattersburg,SK Rapid,0.0,2.0,A,4.71,3.84,1.68
AUT,11/05/2016,19:30,Wolfsberger AC,Admira,1.0,2.0,A,1.94,3.49,3.71
AUT,11/05/2016,19:30,Grodig,Salzburg,1.0,2.0,A,3.2,3.63,2.09
AUT,11/05/2016,19:30,SK Rapid,Altach,1.0,1.0,D,1.37,4.75,7.87
AUT,11/05/2016,19:30,Ried,Austria Vienna,0.0,5.0,A,3.29,3.43,2.11
AUT,11/05/2016,19:30,Sturm Graz,Mattersburg,1.0,1.0,D,1.36,4.83,7.71
AUT,15/05/2016,16:30,Admira,SK Rapid,1.0,3.0,A,2.9,3.49,2.28
AUT,15/05/2016,16:30,Altach,Ried,0.0,0.0,D,2.09,3.48,3.3
AUT,15/05/2016,16:30,Austria Vienna,Sturm Graz,3.0,0.0,H,2.26,3.51,2.92
AUT,15/05/2016,16:30,Mattersburg,Grodig,2.0,3.0,A,1.95,3.59,3.59
AUT,15/05/2016,16:30,Salzburg,Wolfsberger AC,1.0,0.0,H,1.46,4.54,6.09
AUT,23/07/2016,15:00,SK Rapid,Ried,5.0,0.0,H,1.38,4.55,8.11
AUT,23/07/2016,17:30,Altach,Wolfsberger AC,1.0,0.0,H,2.48,3.12,2.9
AUT,23/07/2016,17:30,Sturm Graz,Salzburg,3.0,1.0,H,3.72,3.52,1.94
AUT,24/07/2016,15:30,St. Polten,Austria Vienna,1.0,2.0,A,3.5,3.41,2.05
AUT,24/07/2016,18:00,Mattersburg,Admira,0.0,1.0,A,2.59,3.25,2.68
AUT,30/07/2016,15:00,Salzburg,Wolfsberger AC,1.0,1.0,D,1.39,4.64,7.5
AUT,30/07/2016,17:30,Ried,Sturm Graz,1.0,0.0,H,3.39,3.33,2.11
AUT,31/07/2016,15:30,Altach,SK Rapid,1.0,0.0,H,4.9,3.63,1.71
AUT,31/07/2016,15:30,Austria Vienna,Mattersburg,3.0,1.0,H,1.57,4.16,5.41
AUT,31/07/2016,18:00,St. Polten,Admira,2.0,1.0,H,2.11,3.3,3.46
AUT,06/08/2016,15:00,Mattersburg,Sturm Graz,0.0,2.0,A,3.34,3.35,2.13
AUT,06/08/2016,17:30,Wolfsberger AC,Ried,1.0,0.0,H,1.93,3.36,3.93
AUT,06/08/2016,17:30,Admira,Altach,1.0,2.0,A,2.34,3.25,3.0
AUT,06/08/2016,17:30,Salzburg,St. Polten,2.0,0.0,H,1.21,6.24,12.63
AUT,07/08/2016,15:30,Austria Vienna,SK Rapid,1.0,4.0,A,3.02,3.41,2.26
AUT,13/08/2016,15:00,Ried,Salzburg,0.0,2.0,A,4.77,3.84,1.67
AUT,13/08/2016,17:30,Altach,St. Polten,3.0,1.0,H,1.83,3.56,4.2
AUT,13/08/2016,17:30,Mattersburg,Wolfsberger AC,3.0,1.0,H,2.79,3.23,2.51
AUT,13/08/2016,17:30,SK Rapid,Admira,4.0,0.0,H,1.29,5.27,10.19
AUT,14/08/2016,15:30,Sturm Graz,Austria Vienna,3.0,1.0,H,2.21,3.31,3.2
AUT,20/08/2016,15:00,St. Polten,Sturm Graz,1.0,3.0,A,3.83,3.42,1.95
AUT,20/08/2016,17:30,Admira,Ried,1.0,0.0,H,2.32,3.27,3.02
AUT,20/08/2016,17:30,Salzburg,Mattersburg,3.0,1.0,H,1.35,5.04,7.93
AUT,21/08/2016,15:30,Wolfsberger AC,SK Rapid,1.0,1.0,D,4.73,3.8,1.69
AUT,21/08/2016,18:00,Austria Vienna,Altach,3.0,1.0,H,2.02,3.47,3.49
AUT,27/08/2016,15:00,Sturm Graz,Altach,3.0,1.0,H,1.72,3.65,4.71
AUT,27/08/2016,17:30,Wolfsberger AC,Admira,5.0,0.0,H,1.92,3.41,3.94
AUT,27/08/2016,17:30,Mattersburg,St. Polten,1.0,1.0,D,2.05,3.4,3.48
AUT,28/08/2016,15:30,SK Rapid,Salzburg,0.0,0.0,D,2.3,3.38,2.98
AUT,28/08/2016,18:00,Ried,Austria Vienna,1.0,1.0,D,3.12,3.32,2.24
AUT,10/09/2016,15:00,Sturm Graz,SK Rapid,1.0,1.0,D,3.19,3.35,2.2
AUT,10/09/2016,17:30,Altach,Mattersburg,2.0,1.0,H,1.76,3.64,4.45
AUT,10/09/2016,17:30,Austria Vienna,Wolfsberger AC,4.0,1.0,H,1.87,3.47,4.13
AUT,10/09/2016,17:30,St. Polten,Ried,2.0,3.0,A,2.46,3.25,2.83
AUT,11/09/2016,15:30,Admira,Salzburg,0.0,4.0,A,7.64,4.77,1.38
AUT,17/09/2016,15:00,Ried,Altach,2.0,1.0,H,2.46,3.17,2.88
AUT,17/09/2016,17:30,Wolfsberger AC,St. Polten,1.0,1.0,D,1.55,3.94,5.9
AUT,17/09/2016,17:30,Admira,Sturm Graz,0.0,3.0,A,4.9,3.75,1.67
AUT,18/09/2016,15:30,Salzburg,Austria Vienna,4.0,1.0,H,1.32,5.29,8.17
AUT,18/09/2016,18:00,SK Rapid,Mattersburg,3.0,0.0,H,1.3,5.43,8.68
AUT,24/09/2016,15:00,St. Polten,SK Rapid,1.0,1.0,D,7.13,4.59,1.41
AUT,24/09/2016,17:30,Austria Vienna,Admira,1.0,2.0,A,1.48,4.42,6.09
AUT,24/09/2016,17:30,Mattersburg,Ried,1.0,1.0,D,2.36,3.26,2.94
AUT,24/09/2016,17:30,Sturm Graz,Wolfsberger AC,3.0,0.0,H,1.59,3.87,5.56
AUT,25/09/2016,15:30,Altach,Salzburg,0.0,0.0,D,6.04,4.09,1.52
AUT,01/10/2016,15:00,Wolfsberger AC,Altach,1.0,2.0,A,2.11,3.21,3.52
AUT,01/10/2016,17:30,Admira,Mattersburg,1.0,0.0,H,2.4,3.26,2.89
AUT,02/10/2016,15:30,Ried,SK Rapid,4.0,2.0,H,5.27,3.72,1.64
AUT,02/10/2016,15:30,Salzburg,Sturm Graz,0.0,1.0,A,1.59,4.02,5.25
AUT,02/10/2016,18:00,Austria Vienna,St. Polten,2.0,1.0,H,1.49,4.25,6.16
AUT,15/10/2016,15:00,Wolfsberger AC,Salzburg,2.0,2.0,D,4.97,3.73,1.67
AUT,15/10/2016,17:30,Admira,St. Polten,1.0,1.0,D,2.13,3.29,3.36
AUT,15/10/2016,17:30,SK Rapid,Altach,1.0,1.0,D,1.42,4.39,7.21
AUT,15/10/2016,17:30,Sturm Graz,Ried,1.0,0.0,H,1.51,4.15,6.06
AUT,16/10/2016,15:30,Mattersburg,Austria Vienna,0.0,2.0,A,3.62,3.65,1.93
AUT,22/10/2016,15:00,Sturm Graz,Mattersburg,2.0,2.0,D,1.33,4.93,8.81
AUT,22/10/2016,17:30,Altach,Admira,2.0,0.0,H,1.75,3.62,4.54
AUT,22/10/2016,17:30,Ried,Wolfsberger AC,0.0,1.0,A,2.27,3.21,3.16
AUT,23/10/2016,13:00,St. Polten,Salzburg,1.0,5.0,A,7.63,4.79,1.37
AUT,23/10/2016,15:30,SK Rapid,Austria Vienna,0.0,2.0,A,1.85,3.65,3.94
AUT,29/10/2016,15:00,Admira,SK Rapid,1.0,2.0,A,4.8,3.84,1.67
AUT,29/10/2016,17:30,Wolfsberger AC,Mattersburg,3.0,0.0,H,1.86,3.47,4.09
AUT,29/10/2016,17:30,Salzburg,Ried,1.0,0.0,H,1.22,6.11,11.69
AUT,29/10/2016,17:30,St. Polten,Altach,0.0,1.0,A,3.12,3.29,2.25
AUT,30/10/2016,15:30,Austria Vienna,Sturm Graz,2.0,0.0,H,2.36,3.33,2.9
AUT,05/11/2016,15:00,Sturm Graz,St. Polten,1.0,2.0,A,1.31,5.04,9.23
AUT,05/11/2016,17:30,Ried,Admira,2.0,1.0,H,2.06,3.35,3.53
AUT,06/11/2016,13:00,SK Rapid,Wolfsberger AC,0.0,1.0,A,1.54,3.99,5.88
AUT,06/11/2016,15:30,Altach,Austria Vienna,5.0,1.0,H,2.49,3.18,2.81
AUT,06/11/2016,15:30,Mattersburg,Salzburg,2.0,1.0,H,9.08,5.32,1.3
AUT,19/11/2016,15:00,Altach,Sturm Graz,1.0,1.0,D,2.63,3.14,2.71
AUT,19/11/2016,17:30,Admira,Wolfsberger AC,4.0,1.0,H,2.64,3.16,2.68
AUT,19/11/2016,17:30,Austria Vienna,Ried,2.0,0.0,H,1.59,3.98,5.3
AUT,19/11/2016,17:30,St. Polten,Mattersburg,2.0,2.0,D,2.3,3.27,3.05
AUT,20/11/2016,15:30,Salzburg,SK Rapid,2.0,1.0,H,1.69,3.74,4.82
AUT,26/11/2016,15:00,Ried,St. Polten,1.0,2.0,A,1.94,3.36,3.93
AUT,26/11/2016,17:30,Mattersburg,Altach,1.0,2.0,A,3.06,3.24,2.32
AUT,27/11/2016,13:00,Wolfsberger AC,Austria Vienna,0.0,3.0,A,2.6,3.21,2.68
AUT,27/11/2016,15:30,SK Rapid,Sturm Graz,1.0,2.0,A,2.07,3.36,3.48
AUT,27/11/2016,15:30,Salzburg,Admira,0.0,1.0,A,1.21,6.44,11.83
AUT,29/11/2016,18:00,Altach,Ried,1.0,0.0,H,1.83,3.42,4.4
AUT,30/11/2016,19:30,Austria Vienna,Salzburg,1.0,3.0,A,4.83,3.97,1.65
AUT,30/11/2016,19:30,Mattersburg,SK Rapid,1.0,1.0,D,4.61,3.72,1.72
AUT,30/11/2016,19:30,St. Polten,Wolfsberger AC,0.0,4.0,A,2.39,3.22,2.95
AUT,30/11/2016,19:30,Sturm Graz,Admira,0.0,2.0,A,1.53,4.07,5.96
AUT,03/12/2016,15:00,SK Rapid,St. Polten,1.0,0.0,H,1.38,4.69,7.83
AUT,03/12/2016,17:30,Admira,Austria Vienna,0.0,2.0,A,2.95,3.41,2.29
AUT,03/12/2016,17:30,Ried,Mattersburg,2.0,1.0,H,2.05,3.36,3.57
AUT,03/12/2016,17:30,Salzburg,Altach,4.0,1.0,H,1.32,5.01,9.34
AUT,04/12/2016,15:30,Wolfsberger AC,Sturm Graz,0.0,4.0,A,3.22,3.24,2.23
AUT,10/12/2016,15:00,Altach,Wolfsberger AC,2.0,1.0,H,1.78,3.44,4.64
AUT,10/12/2016,17:30,Mattersburg,Admira,2.0,0.0,H,2.5,3.23,2.78
AUT,11/12/2016,13:00,SK Rapid,Ried,3.0,1.0,H,1.45,4.27,7.01
AUT,11/12/2016,15:30,Sturm Graz,Salzburg,0.0,1.0,A,3.73,3.43,1.96
AUT,12/12/2016,15:30,St. Polten,Austria Vienna,2.0,1.0,H,3.49,3.53,2.0
AUT,17/12/2016,15:00,Ried,Sturm Graz,0.0,3.0,A,3.79,3.28,2.0
AUT,17/12/2016,17:30,Austria Vienna,Mattersburg,2.0,0.0,H,1.62,3.98,5.03
AUT,17/12/2016,17:30,Salzburg,Wolfsberger AC,3.0,0.0,H,1.19,6.58,13.77
AUT,17/12/2016,17:30,St. Polten,Admira,2.0,2.0,D,2.89,3.23,2.42
AUT,18/12/2016,15:30,Altach,SK Rapid,3.0,1.0,H,2.77,3.2,2.53
AUT,11/02/2017,15:00,Admira,Altach,1.0,1.0,D,2.55,3.19,2.76
AUT,11/02/2017,17:30,Wolfsberger AC,Ried,1.0,0.0,H,2.03,3.26,3.69
AUT,11/02/2017,17:30,Mattersburg,Sturm Graz,1.0,0.0,H,3.72,3.39,1.97
AUT,11/02/2017,17:30,Salzburg,St. Polten,2.0,0.0,H,1.12,8.31,20.4
AUT,12/02/2017,15:30,Austria Vienna,SK Rapid,1.0,1.0,D,2.85,3.26,2.43
AUT,18/02/2017,15:00,Sturm Graz,Austria Vienna,0.0,4.0,A,2.15,3.33,3.31
AUT,18/02/2017,17:30,Altach,St. Polten,1.0,2.0,A,1.62,3.78,5.38
AUT,18/02/2017,17:30,Mattersburg,Wolfsberger AC,2.0,1.0,H,2.27,3.17,3.21
AUT,18/02/2017,17:30,SK Rapid,Admira,0.0,0.0,D,1.49,4.17,6.44
