Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
DNK,31/03/2013,16:00,Odense,Horsens,2.0,0.0,H,2.14,3.26,3.37
DNK,01/04/2013,12:00,Esbjerg,Aalborg,1.0,0.0,H,2.53,3.2,2.74
DNK,01/04/2013,14:00,Nordsjaelland,Midtjylland,3.0,1.0,H,1.85,3.47,4.14
DNK,01/04/2013,16:00,Silkeborg,FC Copenhagen,1.0,0.0,H,6.36,4.2,1.48
DNK,01/04/2013,18:00,Brondby,Aarhus,3.0,2.0,H,2.33,3.25,2.99
DNK,04/04/2013,17:00,Aalborg,Nordsjaelland,0.0,1.0,A,2.49,3.26,2.77
DNK,05/04/2013,17:30,Aarhus,Esbjerg,0.0,1.0,A,2.49,3.2,2.82
DNK,06/04/2013,16:00,Sonderjyske,Midtjylland,0.0,2.0,A,2.76,3.24,2.52
DNK,07/04/2013,13:00,Horsens,Nordsjaelland,0.0,2.0,A,3.59,3.37,2.02
DNK,07/04/2013,16:00,Randers FC,Brondby,0.0,1.0,A,2.27,3.24,3.12
DNK,07/04/2013,18:00,FC Copenhagen,Odense,1.0,1.0,D,1.55,3.94,5.9
DNK,08/04/2013,18:00,Aalborg,Silkeborg,1.0,0.0,H,1.68,3.76,4.82
DNK,09/04/2013,17:30,Sonderjyske,Esbjerg,3.0,1.0,H,2.82,3.27,2.44
DNK,12/04/2013,17:30,Silkeborg,Aarhus,3.0,1.0,H,2.71,3.29,2.51
DNK,13/04/2013,16:00,Midtjylland,Horsens,5.0,2.0,H,1.83,3.41,4.29
DNK,14/04/2013,13:00,Esbjerg,Randers FC,4.0,0.0,H,2.38,3.18,2.99
DNK,14/04/2013,16:00,Brondby,Sonderjyske,0.0,3.0,A,1.93,3.41,3.85
DNK,14/04/2013,18:00,Odense,Aalborg,3.0,4.0,A,2.56,3.23,2.7
DNK,15/04/2013,18:00,Nordsjaelland,FC Copenhagen,2.0,3.0,A,3.21,3.31,2.18
DNK,20/04/2013,16:00,Aarhus,Horsens,0.0,0.0,D,2.01,3.36,3.63
DNK,21/04/2013,12:00,Randers FC,Nordsjaelland,0.0,0.0,D,2.83,3.31,2.41
DNK,21/04/2013,14:00,Sonderjyske,Odense,4.0,1.0,H,2.57,3.35,2.61
DNK,21/04/2013,16:00,Brondby,Silkeborg,2.0,2.0,D,1.89,3.41,4.06
DNK,21/04/2013,18:00,Aalborg,FC Copenhagen,1.0,1.0,D,3.7,3.46,1.95
DNK,22/04/2013,18:00,Esbjerg,Midtjylland,0.0,1.0,A,2.44,3.25,2.85
DNK,26/04/2013,17:30,Silkeborg,Esbjerg,0.0,1.0,A,2.68,3.27,2.57
DNK,27/04/2013,16:00,Nordsjaelland,Sonderjyske,2.0,2.0,D,1.63,3.83,5.17
DNK,28/04/2013,13:00,Horsens,Randers FC,1.0,0.0,H,2.24,3.26,3.17
DNK,28/04/2013,16:00,Odense,Brondby,1.0,2.0,A,2.17,3.4,3.16
DNK,28/04/2013,18:00,FC Copenhagen,Aarhus,0.0,0.0,D,1.31,5.02,9.34
DNK,29/04/2013,18:00,Midtjylland,Aalborg,2.0,3.0,A,2.43,3.33,2.77
DNK,03/05/2013,17:30,Silkeborg,Nordsjaelland,2.0,2.0,D,3.4,3.46,2.05
DNK,04/05/2013,18:00,Sonderjyske,Aalborg,1.0,0.0,H,2.63,3.37,2.54
DNK,05/05/2013,13:00,Esbjerg,Horsens,1.0,0.0,H,2.25,3.26,3.13
DNK,05/05/2013,16:00,Randers FC,Aarhus,1.0,0.0,H,2.33,3.19,3.03
DNK,05/05/2013,18:00,Brondby,FC Copenhagen,0.0,0.0,D,4.87,3.62,1.71
DNK,06/05/2013,18:00,Odense,Midtjylland,0.0,1.0,A,2.79,3.35,2.43
DNK,10/05/2013,17:30,Nordsjaelland,Odense,4.0,1.0,H,1.96,3.49,3.68
DNK,11/05/2013,16:00,Aarhus,Sonderjyske,2.0,1.0,H,2.53,3.25,2.74
DNK,12/05/2013,13:00,Midtjylland,Randers FC,3.0,0.0,H,1.93,3.43,3.85
DNK,12/05/2013,16:00,Aalborg,Brondby,1.0,1.0,D,2.24,3.27,3.17
DNK,12/05/2013,18:00,FC Copenhagen,Esbjerg,0.0,2.0,A,1.43,4.38,7.12
DNK,13/05/2013,18:00,Horsens,Silkeborg,2.0,0.0,H,2.12,3.43,3.28
DNK,16/05/2013,18:00,Aarhus,Aalborg,3.0,0.0,H,3.28,3.38,2.14
DNK,16/05/2013,18:00,Brondby,Nordsjaelland,4.0,0.0,H,2.05,3.47,3.42
DNK,16/05/2013,18:00,Esbjerg,Odense,6.0,2.0,H,1.79,3.67,4.24
DNK,16/05/2013,18:00,Randers FC,FC Copenhagen,1.0,0.0,H,3.0,3.28,2.33
DNK,16/05/2013,18:00,Silkeborg,Midtjylland,1.0,1.0,D,5.06,3.99,1.62
DNK,16/05/2013,18:00,Sonderjyske,Horsens,4.0,2.0,H,2.32,3.31,2.96
DNK,20/05/2013,16:00,Aalborg,Randers FC,2.0,2.0,D,1.64,3.78,5.16
DNK,20/05/2013,16:00,FC Copenhagen,Sonderjyske,1.0,1.0,D,1.46,4.38,6.38
DNK,20/05/2013,16:00,Horsens,Brondby,0.0,1.0,A,2.77,3.4,2.41
DNK,20/05/2013,16:00,Midtjylland,Aarhus,3.0,2.0,H,1.68,3.86,4.61
DNK,20/05/2013,16:00,Nordsjaelland,Esbjerg,1.0,0.0,H,3.46,3.54,1.99
DNK,20/05/2013,16:00,Odense,Silkeborg,3.0,3.0,D,1.82,3.69,3.93
DNK,19/07/2013,17:30,Aarhus,Midtjylland,0.0,2.0,A,2.85,3.34,2.38
DNK,20/07/2013,16:00,Viborg,Randers FC,2.0,2.0,D,3.05,3.29,2.28
DNK,21/07/2013,13:00,Odense,Sonderjyske,1.0,1.0,D,2.56,3.4,2.59
DNK,21/07/2013,16:15,Brondby,Vestsjaelland,1.0,1.0,D,1.7,3.63,4.91
DNK,21/07/2013,18:00,Aalborg,FC Copenhagen,2.0,1.0,H,3.9,3.44,1.91
DNK,22/07/2013,18:00,Esbjerg,Nordsjaelland,4.0,0.0,H,2.15,3.31,3.34
DNK,26/07/2013,17:30,Nordsjaelland,Viborg,1.0,1.0,D,1.64,3.87,5.0
DNK,27/07/2013,16:00,Vestsjaelland,Aarhus,0.0,2.0,A,3.16,3.25,2.25
DNK,28/07/2013,13:00,Randers FC,Odense,1.0,1.0,D,2.04,3.39,3.55
DNK,28/07/2013,16:00,Sonderjyske,Brondby,1.0,0.0,H,2.49,3.29,2.75
DNK,28/07/2013,18:00,Midtjylland,FC Copenhagen,1.0,0.0,H,3.21,3.34,2.19
DNK,29/07/2013,18:00,Esbjerg,Aalborg,1.0,2.0,A,1.93,3.42,3.89
DNK,02/08/2013,17:30,Midtjylland,Sonderjyske,2.0,1.0,H,1.96,3.53,3.68
DNK,03/08/2013,16:00,Aarhus,Nordsjaelland,2.0,1.0,H,2.46,3.29,2.8
DNK,04/08/2013,13:00,Odense,Viborg,4.0,2.0,H,1.94,3.57,3.66
DNK,04/08/2013,16:00,FC Copenhagen,Randers FC,1.0,3.0,A,1.52,4.13,6.03
DNK,04/08/2013,18:00,Brondby,Esbjerg,0.0,2.0,A,2.49,3.28,2.76
DNK,05/08/2013,18:00,Vestsjaelland,Aalborg,2.0,1.0,H,3.44,3.32,2.1
DNK,09/08/2013,17:30,Viborg,Brondby,2.0,2.0,D,2.92,3.31,2.36
DNK,10/08/2013,16:00,Esbjerg,Aarhus,5.0,1.0,H,2.06,3.4,3.48
DNK,11/08/2013,14:00,Randers FC,Midtjylland,1.0,3.0,A,2.71,3.23,2.58
DNK,11/08/2013,16:00,Aalborg,Odense,0.0,0.0,D,1.97,3.48,3.69
DNK,11/08/2013,18:00,Nordsjaelland,FC Copenhagen,2.0,2.0,D,3.61,3.47,1.99
DNK,12/08/2013,18:00,Sonderjyske,Vestsjaelland,0.0,0.0,D,1.7,3.63,4.98
DNK,16/08/2013,17:30,Midtjylland,Brondby,5.0,2.0,H,1.96,3.45,3.72
DNK,17/08/2013,16:00,Nordsjaelland,Aalborg,2.0,1.0,H,2.15,3.3,3.35
DNK,18/08/2013,13:00,Vestsjaelland,Odense,1.0,1.0,D,2.87,3.34,2.38
DNK,18/08/2013,16:00,Sonderjyske,Viborg,0.0,3.0,A,1.82,3.62,4.19
DNK,18/08/2013,18:00,FC Copenhagen,Aarhus,1.0,1.0,D,1.5,4.12,6.35
DNK,19/08/2013,18:00,Randers FC,Esbjerg,3.0,2.0,H,2.75,3.3,2.47
DNK,23/08/2013,17:30,Aarhus,Sonderjyske,3.0,1.0,H,2.2,3.36,3.18
DNK,25/08/2013,12:00,Odense,Nordsjaelland,1.0,0.0,H,1.92,3.56,3.78
DNK,25/08/2013,14:00,Viborg,Esbjerg,3.0,1.0,H,3.47,3.34,2.08
DNK,25/08/2013,16:00,FC Copenhagen,Vestsjaelland,1.0,1.0,D,1.31,5.01,9.61
DNK,25/08/2013,18:00,Brondby,Randers FC,0.0,0.0,D,2.23,3.32,3.15
DNK,26/08/2013,18:00,Aalborg,Midtjylland,1.0,1.0,D,2.7,3.28,2.56
DNK,30/08/2013,17:30,Odense,Aarhus,3.0,6.0,A,2.38,3.32,2.89
DNK,01/09/2013,10:00,Nordsjaelland,Vestsjaelland,1.0,2.0,A,1.76,3.63,4.52
DNK,01/09/2013,14:00,Esbjerg,Midtjylland,1.0,1.0,D,2.6,3.27,2.65
