Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
POL,20/05/2018,17:00,Lech Poznan,Legia,0.0,3.0,A,2.38,3.18,3.0
POL,20/07/2018,17:00,Legnica,Pogon Szczecin,1.0,0.0,H,2.65,3.2,2.64
POL,20/07/2018,19:30,Jagiellonia,Lechia Gdansk,0.0,1.0,A,1.74,3.66,4.55
POL,21/07/2018,14:30,Slask Wroclaw,Cracovia,3.0,1.0,H,2.4,3.22,2.93
POL,21/07/2018,17:00,Wisla,Arka Gdynia,0.0,0.0,D,2.33,3.21,3.05
POL,21/07/2018,19:30,Legia,Zaglebie,1.0,3.0,A,1.73,3.59,4.75
POL,22/07/2018,14:30,Gornik Z.,Korona Kielce,1.0,1.0,D,2.93,3.25,2.39
POL,22/07/2018,17:00,Wisla Plock,Lech Poznan,1.0,2.0,A,2.85,3.23,2.45
POL,23/07/2018,17:00,Zaglebie Sosnowiec,Piast Gliwice,1.0,2.0,A,2.72,3.14,2.63
POL,27/07/2018,17:00,Lechia Gdansk,Slask Wroclaw,1.0,1.0,D,2.14,3.37,3.3
POL,27/07/2018,19:30,Wisla,Legnica,2.0,1.0,H,2.26,3.2,3.18
POL,28/07/2018,17:00,Zaglebie,Zaglebie Sosnowiec,2.0,1.0,H,1.62,3.79,5.36
POL,28/07/2018,19:30,Korona Kielce,Legia,1.0,2.0,A,2.84,3.36,2.39
POL,29/07/2018,14:30,Gornik Z.,Wisla Plock,1.0,1.0,D,3.2,3.35,2.19
POL,29/07/2018,17:00,Arka Gdynia,Jagiellonia,0.0,2.0,A,2.83,3.22,2.48
POL,29/07/2018,17:00,Lech Poznan,Cracovia,2.0,0.0,H,1.53,4.08,6.03
POL,30/07/2018,17:00,Pogon Szczecin,Piast Gliwice,0.0,2.0,A,2.14,3.26,3.42
POL,03/08/2018,17:00,Wisla Plock,Korona Kielce,1.0,2.0,A,1.97,3.43,3.74
POL,03/08/2018,19:30,Zaglebie Sosnowiec,Pogon Szczecin,3.0,0.0,H,3.34,3.24,2.18
POL,04/08/2018,17:00,Piast Gliwice,Zaglebie,2.0,1.0,H,2.37,3.24,2.97
POL,04/08/2018,19:30,Legia,Lechia Gdansk,0.0,0.0,D,1.57,3.97,5.55
POL,05/08/2018,14:30,Slask Wroclaw,Lech Poznan,0.0,1.0,A,2.98,3.24,2.37
POL,05/08/2018,17:00,Jagiellonia,Wisla,1.0,0.0,H,2.1,3.36,3.39
POL,05/08/2018,17:00,Legnica,Gornik Z.,1.0,3.0,A,1.82,3.67,4.07
POL,06/08/2018,17:00,Cracovia,Arka Gdynia,0.0,0.0,D,2.2,3.27,3.25
POL,10/08/2018,17:00,Lechia Gdansk,Legnica,2.0,0.0,H,2.23,3.23,3.26
POL,10/08/2018,19:30,Wisla,Wisla Plock,1.0,1.0,D,2.62,3.34,2.61
POL,11/08/2018,17:00,Pogon Szczecin,Cracovia,1.0,1.0,D,1.77,3.7,4.35
POL,11/08/2018,19:30,Arka Gdynia,Gornik Z.,1.0,1.0,D,2.06,3.36,3.53
POL,12/08/2018,14:30,Piast Gliwice,Legia,1.0,3.0,A,2.46,3.23,2.85
POL,12/08/2018,17:00,Lech Poznan,Zaglebie Sosnowiec,4.0,0.0,H,1.53,3.93,6.22
POL,12/08/2018,17:00,Zaglebie,Jagiellonia,0.0,2.0,A,2.31,3.28,3.05
POL,13/08/2018,17:00,Korona Kielce,Slask Wroclaw,2.0,1.0,H,2.06,3.37,3.54
POL,17/08/2018,17:00,Cracovia,Zaglebie,0.0,1.0,A,2.65,3.18,2.67
POL,17/08/2018,19:30,Legnica,Korona Kielce,1.0,1.0,D,2.32,3.33,2.98
POL,18/08/2018,17:00,Wisla Plock,Arka Gdynia,1.0,3.0,A,1.88,3.5,4.03
POL,18/08/2018,19:30,Gornik Z.,Lechia Gdansk,0.0,2.0,A,2.39,3.39,2.83
POL,19/08/2018,14:30,Legia,Zaglebie Sosnowiec,2.0,1.0,H,1.44,4.39,6.91
POL,19/08/2018,17:00,Jagiellonia,Piast Gliwice,2.0,1.0,H,2.01,3.36,3.68
POL,19/08/2018,17:00,Lech Poznan,Wisla,2.0,5.0,A,1.83,3.43,4.42
POL,20/08/2018,17:00,Slask Wroclaw,Pogon Szczecin,0.0,0.0,D,2.29,3.31,3.05
POL,24/08/2018,17:00,Piast Gliwice,Cracovia,3.0,1.0,H,2.17,3.3,3.32
POL,24/08/2018,19:30,Korona Kielce,Arka Gdynia,2.0,1.0,H,2.06,3.42,3.49
POL,25/08/2018,17:00,Pogon Szczecin,Lechia Gdansk,2.0,3.0,A,2.1,3.32,3.47
POL,25/08/2018,19:30,Wisla,Gornik Z.,3.0,0.0,H,1.73,3.92,4.34
POL,26/08/2018,14:30,Jagiellonia,Legnica,2.0,3.0,A,1.89,3.44,4.01
POL,26/08/2018,14:30,Legia,Wisla Plock,1.0,4.0,A,1.81,3.57,4.31
POL,26/08/2018,17:00,Zaglebie,Lech Poznan,2.0,1.0,H,2.78,3.18,2.56
POL,27/08/2018,17:00,Zaglebie Sosnowiec,Slask Wroclaw,3.0,3.0,D,2.99,3.26,2.37
POL,31/08/2018,17:00,Gornik Z.,Pogon Szczecin,1.0,1.0,D,3.16,3.35,2.23
POL,31/08/2018,19:30,Lechia Gdansk,Korona Kielce,2.0,0.0,H,2.34,3.14,3.12
POL,01/09/2018,14:30,Arka Gdynia,Zaglebie Sosnowiec,2.0,2.0,D,2.21,3.34,3.21
POL,01/09/2018,17:00,Slask Wroclaw,Wisla,0.0,1.0,A,2.3,3.4,2.98
POL,01/09/2018,19:30,Lech Poznan,Piast Gliwice,1.0,1.0,D,1.76,3.65,4.49
POL,02/09/2018,14:30,Legnica,Zaglebie,2.0,0.0,H,2.46,3.25,2.84
POL,02/09/2018,14:30,Wisla Plock,Jagiellonia,1.0,1.0,D,2.43,3.26,2.89
POL,02/09/2018,17:00,Cracovia,Legia,0.0,0.0,D,2.98,3.14,2.43
POL,14/09/2018,17:00,Zaglebie,Slask Wroclaw,4.0,0.0,H,2.42,3.28,2.88
POL,14/09/2018,19:30,Jagiellonia,Cracovia,3.0,1.0,H,1.84,3.48,4.29
POL,15/09/2018,14:30,Wisla Plock,Legnica,2.0,2.0,D,2.22,3.32,3.2
POL,15/09/2018,17:00,Piast Gliwice,Arka Gdynia,1.0,0.0,H,1.94,3.4,3.93
POL,15/09/2018,19:30,Wisla,Lechia Gdansk,5.0,2.0,H,2.02,3.39,3.63
POL,16/09/2018,14:30,Pogon Szczecin,Korona Kielce,1.0,1.0,D,2.18,3.27,3.34
POL,16/09/2018,17:00,Legia,Lech Poznan,1.0,0.0,H,2.36,3.3,2.96
POL,17/09/2018,17:00,Zaglebie Sosnowiec,Gornik Z.,1.0,1.0,D,2.1,3.57,3.24
POL,21/09/2018,17:00,Pogon Szczecin,Wisla,2.0,1.0,H,2.4,3.33,2.88
POL,21/09/2018,19:30,Arka Gdynia,Lech Poznan,1.0,0.0,H,3.14,3.31,2.24
POL,22/09/2018,14:30,Cracovia,Wisla Plock,3.0,1.0,H,2.46,3.23,2.86
POL,22/09/2018,17:00,Lechia Gdansk,Zaglebie,3.0,3.0,D,2.12,3.25,3.5
POL,22/09/2018,19:30,Legnica,Legia,1.0,4.0,A,2.85,3.33,2.42
POL,23/09/2018,14:30,Slask Wroclaw,Piast Gliwice,4.0,1.0,H,2.21,3.34,3.19
POL,23/09/2018,17:00,Gornik Z.,Jagiellonia,1.0,3.0,A,3.6,3.54,1.98
POL,24/09/2018,17:00,Korona Kielce,Zaglebie Sosnowiec,3.0,1.0,H,1.86,3.54,4.1
POL,28/09/2018,17:00,Wisla Plock,Lechia Gdansk,1.0,0.0,H,2.27,3.29,3.12
POL,28/09/2018,19:30,Legia,Arka Gdynia,1.0,1.0,D,1.55,4.03,5.79
POL,29/09/2018,14:30,Piast Gliwice,Gornik Z.,1.0,0.0,H,1.81,3.56,4.31
POL,29/09/2018,17:00,Zaglebie,Pogon Szczecin,0.0,2.0,A,2.38,3.24,2.98
POL,29/09/2018,19:30,Wisla,Korona Kielce,0.0,1.0,A,2.41,3.2,2.95
POL,30/09/2018,14:30,Zaglebie Sosnowiec,Cracovia,1.0,1.0,D,2.63,3.18,2.7
POL,30/09/2018,17:00,Lech Poznan,Legnica,2.0,1.0,H,1.66,3.84,4.91
POL,01/10/2018,17:00,Jagiellonia,Slask Wroclaw,0.0,4.0,A,1.98,3.38,3.79
POL,05/10/2018,17:00,Legnica,Piast Gliwice,2.0,2.0,D,2.44,3.28,2.84
POL,05/10/2018,19:30,Gornik Z.,Lech Poznan,2.0,2.0,D,3.92,3.57,1.88
POL,06/10/2018,14:30,Pogon Szczecin,Wisla Plock,4.0,0.0,H,1.96,3.53,3.68
POL,06/10/2018,17:00,Lechia Gdansk,Zaglebie Sosnowiec,4.0,1.0,H,1.63,4.0,4.92
POL,06/10/2018,19:30,Slask Wroclaw,Legia,0.0,1.0,A,2.64,3.3,2.6
POL,07/10/2018,14:30,Arka Gdynia,Zaglebie,3.0,1.0,H,2.31,3.22,3.11
POL,07/10/2018,14:30,Korona Kielce,Jagiellonia,1.0,1.0,D,2.28,3.21,3.17
POL,07/10/2018,17:00,Cracovia,Wisla,0.0,2.0,A,2.51,3.2,2.81
POL,19/10/2018,17:00,Piast Gliwice,Lechia Gdansk,1.0,1.0,D,2.3,3.27,3.06
POL,19/10/2018,19:30,Jagiellonia,Pogon Szczecin,2.0,1.0,H,2.28,3.26,3.12
POL,20/10/2018,14:30,Zaglebie Sosnowiec,Legnica,3.0,1.0,H,2.63,3.29,2.61
POL,20/10/2018,17:00,Slask Wroclaw,Arka Gdynia,1.0,2.0,A,1.8,3.65,4.28
POL,20/10/2018,19:30,Lech Poznan,Korona Kielce,2.0,1.0,H,1.89,3.44,4.06
POL,21/10/2018,14:30,Zaglebie,Wisla Plock,3.0,3.0,D,2.37,3.47,2.81
POL,21/10/2018,17:00,Legia,Wisla,3.0,3.0,D,1.69,3.75,4.84
POL,22/10/2018,17:00,Cracovia,Gornik Z.,2.0,0.0,H,1.99,3.39,3.74
POL,26/10/2018,17:00,Legnica,Slask Wroclaw,0.0,5.0,A,2.83,3.33,2.42
POL,26/10/2018,19:30,Jagiellonia,Legia,1.0,1.0,D,2.78,3.17,2.56
POL,27/10/2018,14:30,Wisla Plock,Piast Gliwice,1.0,1.0,D,2.28,3.25,3.13
POL,27/10/2018,17:00,Lechia Gdansk,Arka Gdynia,2.0,1.0,H,1.95,3.39,3.9
POL,27/10/2018,19:30,Pogon Szczecin,Lech Poznan,3.0,0.0,H,2.42,3.23,2.91
POL,28/10/2018,14:30,Korona Kielce,Cracovia,0.0,1.0,A,1.98,3.31,3.84
POL,28/10/2018,17:00,Gornik Z.,Zaglebie,2.0,0.0,H,2.69,3.4,2.5
POL,29/10/2018,17:00,Wisla,Zaglebie Sosnowiec,2.0,2.0,D,1.73,3.7,4.59
POL,02/11/2018,17:00,Arka Gdynia,Pogon Szczecin,2.0,3.0,A,3.19,3.24,2.25
POL,02/11/2018,19:30,Piast Gliwice,Wisla,2.0,0.0,H,2.26,3.22,3.19
POL,03/11/2018,14:30,Cracovia,Legnica,0.0,0.0,D,1.99,3.35,3.76
POL,03/11/2018,17:00,Slask Wroclaw,Wisla Plock,0.0,3.0,A,1.95,3.49,3.72
POL,03/11/2018,19:30,Legia,Gornik Z.,4.0,0.0,H,1.38,4.7,7.73
POL,04/11/2018,14:30,Zaglebie,Korona Kielce,0.0,1.0,A,2.63,3.25,2.64
POL,04/11/2018,17:00,Lech Poznan,Lechia Gdansk,0.0,1.0,A,2.0,3.48,3.59
POL,05/11/2018,17:00,Zaglebie Sosnowiec,Jagiellonia,1.0,4.0,A,3.31,3.42,2.12
POL,09/11/2018,17:00,Gornik Z.,Slask Wroclaw,2.0,2.0,D,3.19,3.38,2.19
POL,09/11/2018,19:30,Pogon Szczecin,Legia,2.0,1.0,H,2.78,3.23,2.52
POL,10/11/2018,14:30,Wisla Plock,Zaglebie Sosnowiec,2.0,0.0,H,1.71,3.79,4.62
POL,10/11/2018,17:00,Lechia Gdansk,Cracovia,1.0,0.0,H,2.01,3.32,3.74
POL,10/11/2018,19:30,Wisla,Zaglebie,3.0,2.0,H,1.95,3.57,3.68
POL,11/11/2018,14:30,Korona Kielce,Piast Gliwice,1.0,0.0,H,2.16,3.18,3.46
POL,11/11/2018,14:30,Legnica,Arka Gdynia,0.0,4.0,A,2.19,3.33,3.21
POL,11/11/2018,17:00,Jagiellonia,Lech Poznan,2.0,2.0,D,2.14,3.35,3.31
POL,23/11/2018,17:00,Piast Gliwice,Zaglebie Sosnowiec,0.0,0.0,D,1.69,3.69,4.86
POL,24/11/2018,14:30,Korona Kielce,Gornik Z.,4.0,2.0,H,1.7,3.65,4.89
POL,24/11/2018,17:00,Lech Poznan,Wisla Plock,2.0,1.0,H,1.93,3.5,3.78
POL,24/11/2018,19:30,Cracovia,Slask Wroclaw,1.0,1.0,D,2.33,3.12,3.13
POL,25/11/2018,12:00,Pogon Szczecin,Legnica,2.0,0.0,H,1.64,3.79,5.14
POL,25/11/2018,14:30,Zaglebie,Legia,0.0,1.0,A,3.67,3.48,1.97
POL,25/11/2018,17:00,Lechia Gdansk,Jagiellonia,3.0,2.0,H,2.39,3.22,2.96
POL,26/11/2018,17:00,Arka Gdynia,Wisla,4.0,1.0,H,2.22,3.32,3.17
POL,30/11/2018,17:00,Slask Wroclaw,Lechia Gdansk,0.0,2.0,A,2.36,3.18,3.03
POL,30/11/2018,19:30,Jagiellonia,Arka Gdynia,3.0,1.0,H,1.99,3.3,3.79
POL,01/12/2018,14:30,Wisla Plock,Gornik Z.,0.0,4.0,A,1.74,3.66,4.58
POL,01/12/2018,17:00,Legnica,Wisla,2.0,0.0,H,2.48,3.41,2.68
POL,01/12/2018,19:30,Legia,Korona Kielce,3.0,0.0,H,1.78,3.52,4.51
POL,02/12/2018,14:30,Zaglebie Sosnowiec,Zaglebie,1.0,2.0,A,2.44,3.41,2.74
POL,02/12/2018,17:00,Cracovia,Lech Poznan,1.0,0.0,H,2.6,3.15,2.74
POL,03/12/2018,17:00,Piast Gliwice,Pogon Szczecin,3.0,0.0,H,2.43,3.15,2.95
POL,07/12/2018,17:00,Zaglebie,Piast Gliwice,2.0,2.0,D,2.96,3.2,2.4
POL,07/12/2018,19:30,Lech Poznan,Slask Wroclaw,2.0,0.0,H,1.99,3.39,3.71
POL,08/12/2018,14:30,Pogon Szczecin,Zaglebie Sosnowiec,1.0,0.0,H,1.59,4.04,5.23
POL,08/12/2018,17:00,Korona Kielce,Wisla Plock,2.0,2.0,D,2.03,3.39,3.57
POL,08/12/2018,19:30,Wisla,Jagiellonia,2.0,2.0,D,2.92,3.35,2.34
POL,09/12/2018,14:30,Gornik Z.,Legnica,1.0,3.0,A,2.12,3.47,3.26
POL,09/12/2018,17:00,Lechia Gdansk,Legia,0.0,0.0,D,2.9,3.1,2.5
POL,10/12/2018,17:00,Arka Gdynia,Cracovia,0.0,3.0,A,2.31,3.13,3.18
POL,14/12/2018,17:00,Wisla Plock,Wisla,1.0,2.0,A,1.99,3.54,3.55
POL,14/12/2018,19:30,Jagiellonia,Zaglebie,0.0,4.0,A,1.6,3.91,5.37
POL,15/12/2018,14:30,Cracovia,Pogon Szczecin,2.0,1.0,H,2.48,2.99,3.01
POL,15/12/2018,17:00,Gornik Z.,Arka Gdynia,1.0,1.0,D,2.46,3.31,2.79
POL,15/12/2018,19:30,Legia,Piast Gliwice,2.0,0.0,H,1.61,3.72,5.58
POL,16/12/2018,14:30,Slask Wroclaw,Korona Kielce,1.0,1.0,D,2.29,3.29,3.06
POL,16/12/2018,17:00,Zaglebie Sosnowiec,Lech Poznan,0.0,6.0,A,3.64,3.47,1.98
POL,17/12/2018,17:00,Legnica,Lechia Gdansk,0.0,0.0,D,2.95,3.23,2.38
POL,20/12/2018,17:00,Pogon Szczecin,Slask Wroclaw,2.0,1.0,H,1.92,3.37,3.95
POL,20/12/2018,19:30,Zaglebie Sosnowiec,Legia,2.0,3.0,A,6.01,4.18,1.51
POL,21/12/2018,17:00,Arka Gdynia,Wisla Plock,3.0,3.0,D,2.43,3.28,2.85
POL,21/12/2018,17:00,Piast Gliwice,Jagiellonia,1.0,1.0,D,2.54,3.13,2.82
POL,21/12/2018,19:30,Wisla,Lech Poznan,0.0,1.0,A,3.19,3.4,2.18
POL,22/12/2018,14:30,Korona Kielce,Legnica,0.0,0.0,D,1.8,3.55,4.38
POL,22/12/2018,17:00,Lechia Gdansk,Gornik Z.,4.0,0.0,H,1.58,3.98,5.45
POL,22/12/2018,17:00,Zaglebie,Cracovia,1.0,2.0,A,2.31,3.28,3.03
POL,08/02/2019,17:00,Legnica,Jagiellonia,0.0,3.0,A,2.8,3.28,2.45
POL,08/02/2019,19:30,Lech Poznan,Zaglebie,1.0,2.0,A,1.77,3.5,4.6
POL,09/02/2019,14:30,Slask Wroclaw,Zaglebie Sosnowiec,2.0,0.0,H,1.79,3.66,4.2
POL,09/02/2019,17:00,Cracovia,Piast Gliwice,2.0,1.0,H,2.36,3.09,3.1
POL,09/02/2019,19:30,Lechia Gdansk,Pogon Szczecin,2.0,1.0,H,2.34,3.24,2.98
POL,10/02/2019,14:30,Arka Gdynia,Korona Kielce,1.0,2.0,A,2.34,3.2,3.03
POL,10/02/2019,17:00,Wisla Plock,Legia,0.0,1.0,A,3.75,3.33,1.99
POL,11/02/2019,17:00,Gornik Z.,Wisla,2.0,0.0,H,2.27,3.35,2.99
POL,15/02/2019,17:00,Pogon Szczecin,Gornik Z.,3.0,1.0,H,1.71,3.62,4.81
POL,15/02/2019,19:30,Piast Gliwice,Lech Poznan,4.0,0.0,H,2.42,3.06,3.02
POL,16/02/2019,14:30,Jagiellonia,Wisla Plock,1.0,0.0,H,1.8,3.6,4.24
POL,16/02/2019,17:00,Zaglebie Sosnowiec,Arka Gdynia,3.0,2.0,H,2.52,3.28,2.71
POL,16/02/2019,19:30,Korona Kielce,Lechia Gdansk,0.0,0.0,D,2.48,2.97,3.03
POL,17/02/2019,14:30,Zaglebie,Legnica,3.0,0.0,H,2.04,3.28,3.65
POL,17/02/2019,17:00,Legia,Cracovia,0.0,2.0,A,1.56,3.76,6.13
POL,18/02/2019,17:00,Wisla,Slask Wroclaw,1.0,0.0,H,2.95,3.3,2.33
POL,22/02/2019,17:00,Arka Gdynia,Piast Gliwice,1.0,2.0,A,2.95,3.06,2.48
POL,22/02/2019,19:30,Korona Kielce,Pogon Szczecin,1.0,1.0,D,2.68,3.05,2.71
POL,23/02/2019,14:30,Gornik Z.,Zaglebie Sosnowiec,2.0,1.0,H,2.01,3.41,3.56
POL,23/02/2019,17:00,Lech Poznan,Legia,2.0,0.0,H,3.18,3.23,2.23
POL,23/02/2019,19:30,Lechia Gdansk,Wisla,1.0,0.0,H,1.64,3.71,5.23
POL,24/02/2019,14:30,Legnica,Wisla Plock,2.0,1.0,H,2.18,3.26,3.3
POL,24/02/2019,17:00,Cracovia,Jagiellonia,1.0,0.0,H,2.33,3.08,3.17
POL,25/02/2019,17:00,Slask Wroclaw,Zaglebie,2.0,0.0,H,2.1,3.29,3.45
POL,01/03/2019,17:00,Piast Gliwice,Slask Wroclaw,2.0,0.0,H,2.23,3.17,3.25
POL,01/03/2019,19:30,Legia,Legnica,2.0,0.0,H,1.46,4.12,6.82
POL,02/03/2019,14:30,Zaglebie Sosnowiec,Korona Kielce,4.0,1.0,H,2.87,3.21,2.42
POL,02/03/2019,17:00,Jagiellonia,Gornik Z.,2.0,2.0,D,1.74,3.56,4.64
POL,02/03/2019,19:30,Wisla Plock,Cracovia,3.0,2.0,H,3.22,3.04,2.31
POL,03/03/2019,14:30,Wisla,Pogon Szczecin,2.0,3.0,A,3.12,3.23,2.27
POL,03/03/2019,17:00,Lech Poznan,Arka Gdynia,1.0,0.0,H,1.68,3.65,4.97
POL,04/03/2019,17:00,Zaglebie,Lechia Gdansk,2.0,1.0,H,2.62,3.08,2.74
POL,08/03/2019,17:00,Gornik Z.,Piast Gliwice,0.0,2.0,A,2.83,3.16,2.48
POL,08/03/2019,19:30,Slask Wroclaw,Jagiellonia,2.0,0.0,H,2.27,3.17,3.18
POL,09/03/2019,14:30,Cracovia,Zaglebie Sosnowiec,2.0,1.0,H,1.69,3.69,4.8
POL,09/03/2019,17:00,Korona Kielce,Wisla,2.0,6.0,A,2.14,3.16,3.46
POL,09/03/2019,19:30,Arka Gdynia,Legia,1.0,2.0,A,4.06,3.4,1.89
POL,10/03/2019,14:30,Pogon Szczecin,Zaglebie,0.0,3.0,A,1.67,3.84,4.77
POL,10/03/2019,17:00,Legnica,Lech Poznan,3.0,2.0,H,3.02,3.28,2.3
POL,11/03/2019,17:00,Lechia Gdansk,Wisla Plock,1.0,1.0,D,1.69,3.61,4.98
POL,15/03/2019,17:00,Wisla Plock,Pogon Szczecin,0.0,2.0,A,2.6,3.24,2.64
POL,15/03/2019,19:30,Lech Poznan,Gornik Z.,0.0,3.0,A,1.91,3.4,3.94
POL,16/03/2019,14:30,Jagiellonia,Korona Kielce,1.0,3.0,A,2.0,3.22,3.84
POL,16/03/2019,17:00,Zaglebie Sosnowiec,Lechia Gdansk,0.0,1.0,A,3.33,3.22,2.18
POL,16/03/2019,19:30,Legia,Slask Wroclaw,1.0,0.0,H,1.79,3.39,4.6
POL,17/03/2019,14:30,Piast Gliwice,Legnica,2.0,1.0,H,1.87,3.4,4.12
POL,17/03/2019,14:30,Zaglebie,Arka Gdynia,0.0,0.0,D,2.04,3.42,3.47
POL,17/03/2019,17:00,Wisla,Cracovia,3.0,2.0,H,2.82,3.24,2.46
POL,29/03/2019,17:00,Wisla Plock,Zaglebie,0.0,1.0,A,2.52,3.31,2.69
POL,29/03/2019,19:30,Gornik Z.,Cracovia,0.0,1.0,A,2.74,3.19,2.56
POL,29/03/2019,19:30,Lechia Gdansk,Piast Gliwice,2.0,0.0,H,2.13,3.16,3.5
POL,30/03/2019,14:30,Legnica,Zaglebie Sosnowiec,0.0,2.0,A,2.09,3.55,3.25
POL,30/03/2019,17:00,Arka Gdynia,Slask Wroclaw,0.0,2.0,A,2.8,3.13,2.54
POL,30/03/2019,19:30,Korona Kielce,Lech Poznan,0.0,0.0,D,2.48,3.17,2.86
POL,31/03/2019,14:30,Pogon Szczecin,Jagiellonia,0.0,0.0,D,2.18,3.27,3.29
POL,31/03/2019,17:00,Wisla,Legia,4.0,0.0,H,3.56,3.4,2.02
POL,02/04/2019,17:00,Cracovia,Korona Kielce,2.0,1.0,H,2.09,3.2,3.6
POL,02/04/2019,17:00,Slask Wroclaw,Legnica,0.0,0.0,D,1.91,3.34,4.07
POL,02/04/2019,19:30,Arka Gdynia,Lechia Gdansk,0.0,0.0,D,3.3,3.15,2.23
POL,02/04/2019,19:30,Zaglebie,Gornik Z.,1.0,1.0,D,2.17,3.42,3.16
POL,03/04/2019,17:00,Lech Poznan,Pogon Szczecin,3.0,2.0,H,2.39,3.23,2.92
POL,03/04/2019,17:00,Piast Gliwice,Wisla Plock,1.0,0.0,H,1.82,3.47,4.3
POL,03/04/2019,19:30,Legia,Jagiellonia,3.0,0.0,H,1.72,3.52,4.9
POL,03/04/2019,19:30,Zaglebie Sosnowiec,Wisla,4.0,3.0,H,2.56,3.52,2.53
POL,05/04/2019,17:00,Korona Kielce,Zaglebie,0.0,2.0,A,2.38,3.23,2.95
POL,05/04/2019,19:30,Legnica,Cracovia,2.0,1.0,H,2.96,3.15,2.41
POL,06/04/2019,14:30,Jagiellonia,Zaglebie Sosnowiec,2.0,1.0,H,1.76,3.63,4.42
POL,06/04/2019,17:00,Wisla,Piast Gliwice,2.0,2.0,D,2.95,3.32,2.34
POL,06/04/2019,19:30,Lechia Gdansk,Lech Poznan,1.0,0.0,H,2.13,3.21,3.49
POL,07/04/2019,14:30,Pogon Szczecin,Arka Gdynia,3.0,3.0,D,1.81,3.37,4.57
POL,07/04/2019,17:00,Gornik Z.,Legia,1.0,2.0,A,3.95,3.47,1.9
POL,08/04/2019,17:00,Wisla Plock,Slask Wroclaw,2.0,0.0,H,2.74,3.26,2.52
POL,13/04/2019,17:00,Arka Gdynia,Legnica,1.0,1.0,D,2.19,3.22,3.33
POL,13/04/2019,17:00,Cracovia,Lechia Gdansk,4.0,2.0,H,2.26,3.12,3.28
POL,13/04/2019,17:00,Lech Poznan,Jagiellonia,0.0,2.0,A,2.05,3.29,3.62
POL,13/04/2019,17:00,Legia,Pogon Szczecin,3.0,1.0,H,1.79,3.6,4.32
POL,13/04/2019,17:00,Piast Gliwice,Korona Kielce,4.0,0.0,H,1.8,3.53,4.4
POL,13/04/2019,17:00,Slask Wroclaw,Gornik Z.,0.0,1.0,A,2.02,3.4,3.58
POL,13/04/2019,17:00,Zaglebie,Wisla,3.0,1.0,H,2.07,3.57,3.27
POL,13/04/2019,17:00,Zaglebie Sosnowiec,Wisla Plock,1.0,3.0,A,2.53,3.42,2.62
POL,20/04/2019,14:30,Lechia Gdansk,Piast Gliwice,0.0,2.0,A,2.19,3.22,3.3
POL,20/04/2019,17:00,Jagiellonia,Lech Poznan,3.0,3.0,D,2.09,3.35,3.41
POL,20/04/2019,17:00,Zaglebie,Pogon Szczecin,2.0,3.0,A,2.1,3.35,3.37
POL,20/04/2019,19:30,Legia,Cracovia,1.0,0.0,H,1.74,3.57,4.63
POL,22/04/2019,14:30,Legnica,Zaglebie Sosnowiec,2.0,2.0,D,2.17,3.38,3.21
POL,22/04/2019,14:30,Wisla,Wisla Plock,2.0,3.0,A,2.83,3.38,2.38
POL,22/04/2019,17:00,Gornik Z.,Arka Gdynia,1.0,0.0,H,2.15,3.38,3.25
POL,22/04/2019,17:00,Korona Kielce,Slask Wroclaw,2.0,0.0,H,2.98,3.24,2.35
POL,23/04/2019,17:00,Piast Gliwice,Zaglebie,1.0,0.0,H,2.01,3.42,3.59
POL,23/04/2019,19:30,Cracovia,Jagiellonia,0.0,1.0,A,1.95,3.44,3.77
POL,24/04/2019,17:00,Pogon Szczecin,Lechia Gdansk,3.0,4.0,A,2.38,3.16,2.99
POL,24/04/2019,19:30,Lech Poznan,Legia,1.0,0.0,H,3.25,3.34,2.17
POL,25/04/2019,17:00,Arka Gdynia,Legnica,2.0,0.0,H,2.24,3.18,3.25
POL,25/04/2019,17:00,Wisla Plock,Korona Kielce,2.0,1.0,H,2.01,3.45,3.56
POL,25/04/2019,19:30,Slask Wroclaw,Gornik Z.,1.0,2.0,A,2.02,3.38,3.59
POL,25/04/2019,19:30,Zaglebie Sosnowiec,Wisla,2.0,1.0,H,1.73,4.18,3.94
POL,26/04/2019,17:00,Zaglebie,Jagiellonia,2.0,0.0,H,1.97,3.34,3.79
POL,26/04/2019,19:30,Piast Gliwice,Cracovia,3.0,1.0,H,2.13,3.25,3.4
POL,27/04/2019,17:00,Pogon Szczecin,Lech Poznan,1.0,1.0,D,2.19,3.29,3.24
POL,27/04/2019,19:30,Lechia Gdansk,Legia,1.0,3.0,A,2.91,3.08,2.48
POL,28/04/2019,12:00,Legnica,Wisla Plock,3.0,2.0,H,2.3,3.24,3.06
POL,28/04/2019,14:30,Korona Kielce,Arka Gdynia,0.0,2.0,A,2.24,3.19,3.21
POL,28/04/2019,17:00,Wisla,Slask Wroclaw,1.0,1.0,D,3.25,3.53,2.08
POL,29/04/2019,17:00,Gornik Z.,Zaglebie Sosnowiec,4.0,0.0,H,2.04,3.5,3.4
POL,03/05/2019,17:00,Wisla Plock,Arka Gdynia,1.0,1.0,D,2.16,3.29,3.3
POL,03/05/2019,19:30,Gornik Z.,Wisla,1.0,2.0,A,1.51,4.31,5.69
