Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,Ref_ID,FTR,FTR2,team_elo,opp_elo,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,team_avg_games,opp_avg_games,AvgH,AvgD,AvgA
3,2122,20211023,15,5,27,219,35,0,0,1466,1443,1.8,0.9,13,17,1.07,5.6,0.77,1.23,0.85,1.38,10.4,10.6,2.87,3.8,1.0,1.0,2.48,3.07,3.09
3,2122,20211023,15,5,28,185,19,0,0,1540,1371,1.8,1.2,17,19,0.87,3.4,1.77,1.15,1.31,1.92,10.4,8.07,4.2,4.07,1.0,1.0,1.88,3.54,4.2
3,2122,20211023,15,5,29,181,12,0,0,1501,1402,0.0,0.0,18,18,4.6,3.93,1.15,1.38,1.0,1.31,11.4,11.47,5.53,3.53,1.0,1.0,2.85,3.18,2.58
3,2122,20211023,15,5,33,103,5,0,0,1633,1433,1.0,2.0,31,15,6.6,4.0,1.08,1.15,1.23,1.23,13.27,10.07,4.6,2.87,1.0,1.0,1.62,3.87,5.65
3,2122,20211023,15,5,60,65,28,1,1,1590,1471,2.3333333333333335,0.3333333333333333,23,16,2.07,2.67,2.08,0.62,0.54,0.92,9.73,11.2,3.67,4.27,1.0,1.0,1.94,3.31,4.27
3,2122,20211023,15,5,134,105,33,0,0,1618,1351,0.0,3.0,18,27,4.0,1.4,1.62,1.46,1.08,1.08,11.2,13.33,3.53,3.27,1.0,1.0,1.82,3.55,4.49
3,2122,20211023,15,5,147,214,45,0,0,1559,1392,0.8,1.7,18,15,4.87,1.6,1.0,1.08,0.85,1.46,13.53,13.2,5.07,3.93,1.0,1.0,2.58,3.06,2.96
3,2122,20211023,15,5,176,182,15,0,0,1526,1386,0.0,0.0,11,15,3.2,4.8,2.15,0.92,1.46,1.92,8.67,12.93,2.53,4.67,1.0,1.0,3.52,3.63,2.02
3,2122,20211023,15,5,242,39,18,0,0,1601,1394,1.0,2.0,25,19,2.8,1.27,1.38,1.15,1.46,1.0,11.13,9.73,4.47,3.07,1.0,1.0,1.46,4.26,7.42
7,2122,20211023,15,5,86,12,55,0,0,1667,1437,1.6,1.0,11,8,1.8,2.27,0.62,1.25,1.88,1.12,17.13,14.33,6.2,5.07,1.0,1.0,1.85,3.44,4.22
8,2122,20211023,15,5,42,1,55,2,2,1491,1439,1.6666666666666667,0.6666666666666666,7,21,1.07,1.2,1.11,1.11,1.0,0.88,8.27,12.2,1.73,2.67,1.0,1.0,2.59,2.96,3.13
9,2122,20211023,15,5,106,87,55,0,0,1489,1461,0.0,0.0,12,12,1.2,3.07,1.55,1.09,0.73,0.73,10.33,10.47,2.87,2.8,1.0,1.0,2.07,3.11,3.78
4,2122,20211023,16,5,154,56,55,0,0,1531,1492,0.0,0.0,14,13,3.8,3.73,1.4,1.1,1.2,2.1,11.07,8.53,4.87,3.27,1.0,1.0,2.22,3.4,3.24
2,2122,20211023,17,5,38,141,62,2,2,1638,1712,2.4,0.6,15,5,2.87,5.27,0.75,0.88,0.5,1.88,12.73,15.27,3.13,4.27,1.0,1.0,7.71,4.77,1.42
0,2122,20211023,17,5,100,136,55,0,0,1513,1447,1.4,0.8,9,11,3.8,4.4,2.5,1.38,0.88,1.75,10.53,20.8,4.07,6.6,1.0,1.0,3.72,3.63,1.99
6,2122,20211023,17,5,200,233,55,0,0,1513,1447,0.0,0.0,8,14,2.2,4.07,1.25,1.25,0.75,1.5,13.27,7.6,5.2,2.6,1.0,1.0,1.59,4.24,5.47
7,2122,20211023,17,5,36,61,55,0,0,1552,1426,0.3333333333333333,2.3333333333333335,14,7,1.47,4.4,1.88,2.12,0.88,1.25,14.73,11.47,3.53,3.27,1.0,1.0,2.26,3.26,3.09
8,2122,20211023,17,5,72,77,55,1,1,1492,1455,0.0,0.0,9,12,2.07,5.67,1.22,0.56,0.56,1.22,8.33,11.47,3.27,4.0,1.0,1.0,2.73,3.0,2.87
9,2122,20211023,17,5,209,231,55,2,2,1551,1450,0.0,0.0,21,13,2.8,3.8,1.36,0.82,1.0,1.18,12.27,17.0,4.2,5.0,1.0,1.0,2.49,2.9,3.06
5,2122,20211023,18,5,0,153,55,0,0,1523,1409,2.6666666666666665,0.16666666666666666,22,23,3.4,4.13,1.0,0.75,1.33,1.17,10.13,13.6,3.27,3.4,1.0,1.0,1.83,3.33,4.51
5,2122,20211023,18,5,6,230,55,0,0,1477,1388,2.0,1.0,9,18,1.33,3.87,1.0,1.25,1.58,0.75,8.67,12.53,1.4,4.4,1.0,1.0,2.23,3.06,3.38
5,2122,20211023,18,5,69,43,55,1,1,1531,1451,0.6666666666666666,1.6666666666666667,12,18,6.2,2.27,1.08,1.25,1.17,1.25,7.8,12.53,4.53,3.73,1.0,1.0,3.09,2.87,2.5
5,2122,20211023,18,5,93,66,55,2,2,1504,1419,0.0,0.0,15,22,4.0,3.8,1.67,0.67,1.08,1.42,7.53,12.27,3.27,3.67,1.0,1.0,2.38,3.08,3.08
5,2122,20211023,18,5,95,158,55,0,0,1560,1362,0.0,0.0,14,17,2.4,0.73,1.0,1.08,1.33,1.0,10.47,9.33,3.73,3.27,1.0,1.0,2.59,2.95,2.89
5,2122,20211023,18,5,118,173,55,0,0,1672,1438,3.0,0.0,21,15,4.87,3.27,0.83,0.83,0.75,1.25,9.13,12.93,3.33,4.27,1.0,1.0,2.34,2.96,3.27
5,2122,20211023,18,5,159,192,55,2,2,1477,1420,1.3333333333333333,0.8333333333333334,18,19,4.6,0.4,1.25,0.67,1.08,1.08,8.33,9.73,3.87,2.33,1.0,1.0,2.73,2.86,2.8
5,2122,20211023,18,5,205,183,55,1,1,1583,1428,0.0,0.0,26,18,6.2,2.47,0.75,0.83,1.33,0.92,8.6,6.4,1.93,2.73,1.0,1.0,1.68,3.49,5.22
1,2122,20211023,19,5,201,68,55,0,0,1593,1461,0.0,0.0,19,16,6.4,1.2,1.3,1.5,0.9,1.6,15.8,11.13,5.47,3.2,1.0,1.0,1.54,4.04,5.93
6,2122,20211023,19,5,31,146,55,2,2,1612,1649,1.5,1.5,12,1,3.2,6.87,2.5,1.0,1.25,1.88,17.07,15.6,6.4,4.93,1.0,1.0,3.34,3.5,2.16
9,2122,20211023,19,5,139,133,55,0,0,1539,1369,0.6,1.8,14,12,2.67,5.13,1.45,0.45,1.0,1.27,9.8,9.13,2.53,3.33,1.0,1.0,1.91,3.19,4.24
4,2122,20211023,20,5,128,37,55,1,1,1644,1430,2.0,0.5,14,20,3.8,1.07,1.5,1.3,1.4,1.6,10.73,8.47,4.07,2.6,1.0,1.0,1.56,4.17,6.01
8,2122,20211023,20,5,15,236,55,0,0,1613,1532,1.4,0.8,13,8,4.07,3.07,0.75,0.62,0.62,1.12,12.2,10.4,3.27,5.13,1.0,1.0,2.48,3.17,3.04
9,2122,20211023,20,5,123,220,55,2,2,1477,1482,2.3333333333333335,0.3333333333333333,10,14,1.4,1.8,1.18,1.18,1.09,1.09,14.53,10.73,5.67,3.2,1.0,1.0,1.96,3.03,4.31
6,2122,20211024,11,6,14,227,55,1,1,1637,1415,1.8,0.9,14,12,4.2,1.67,1.12,1.88,1.5,1.25,19.0,12.2,5.8,4.0,1.0,1.0,1.4,4.99,7.57
3,2122,20211024,12,6,21,203,30,2,2,1468,1482,0.0,0.0,8,21,0.0,2.2,1.08,0.77,1.08,1.69,12.0,12.73,4.13,2.93,1.0,1.0,3.59,3.45,2.06
1,2122,20211024,12,6,187,97,55,0,0,1565,1413,2.2,0.4,19,17,3.13,1.47,1.8,1.4,1.0,1.0,14.47,10.33,5.33,2.53,1.0,1.0,2.27,3.4,3.01
1,2122,20211024,12,6,198,241,55,1,1,1451,1411,0.0,0.0,8,14,2.2,2.2,1.0,2.0,1.3,1.6,6.73,14.13,3.07,3.73,1.0,1.0,4.47,3.89,1.71
1,2122,20211024,12,6,213,98,55,0,0,1722,1406,0.0,0.0,22,17,6.8,3.2,2.2,1.1,1.6,1.0,14.47,13.2,6.93,3.27,1.0,1.0,1.54,4.3,5.44
4,2122,20211024,12,6,157,135,55,0,0,1653,1529,0.9,2.1,17,10,3.27,4.67,1.11,1.33,1.0,1.9,14.33,13.87,5.53,5.8,1.0,1.0,2.56,3.5,2.67
7,2122,20211024,13,6,177,180,55,1,1,1583,1391,2.2,0.4,19,22,3.2,0.2,1.5,1.25,1.75,1.62,14.87,14.13,5.0,3.6,1.0,1.0,1.54,3.83,6.31
8,2122,20211024,13,6,202,126,55,0,0,1630,1449,1.4,1.4,17,17,4.87,1.07,1.25,0.5,0.89,1.22,11.0,6.33,3.4,2.27,1.0,1.0,1.45,4.43,7.38
9,2122,20211024,13,6,7,207,55,2,2,1490,1458,0.0,0.0,8,17,1.27,1.67,1.45,0.91,1.18,1.0,13.67,10.13,4.67,4.0,1.0,1.0,2.6,3.05,2.78
9,2122,20211024,13,6,148,5,55,2,2,1498,1482,1.8,0.6,14,10,2.4,4.2,1.45,1.55,1.27,1.55,10.93,14.13,4.93,4.13,1.0,1.0,3.12,3.25,2.25
2,2122,20211024,14,6,35,124,9,2,2,1624,1460,0.0,0.0,12,11,3.0,4.07,0.88,1.25,1.38,2.0,13.2,16.4,5.2,6.47,1.0,1.0,2.63,3.39,2.72
2,2122,20211024,14,6,243,223,13,0,0,1590,1518,2.1,0.6,14,9,4.27,5.0,1.38,1.75,1.12,1.5,16.73,12.4,4.8,4.6,1.0,1.0,2.35,3.49,3.01
0,2122,20211024,14,6,80,127,55,1,1,1568,1566,2.1,0.9,12,7,2.67,3.8,2.38,1.0,2.62,1.5,14.0,12.27,3.67,5.87,1.0,1.0,3.2,3.89,2.09
4,2122,20211024,14,6,125,144,55,0,0,1742,1472,1.6666666666666667,0.6666666666666666,18,21,3.4,1.2,1.3,1.4,1.7,1.6,15.73,6.53,5.33,2.6,1.0,1.0,1.64,3.88,5.47
4,2122,20211024,14,6,132,32,55,1,1,1593,1498,3.0,0.0,14,17,1.73,1.8,1.6,0.8,1.5,1.8,10.47,8.6,3.93,2.33,1.0,1.0,2.06,3.45,3.62
4,2122,20211024,14,6,190,226,55,2,2,1549,1349,0.0,0.0,11,18,2.27,3.47,1.2,1.1,1.0,1.3,9.07,10.0,2.47,3.8,1.0,1.0,2.23,3.19,3.45
4,2122,20211024,14,6,191,215,55,0,0,1662,1451,1.8333333333333333,0.8333333333333334,15,14,6.0,4.47,1.6,0.8,1.2,2.1,17.47,9.07,6.8,3.93,1.0,1.0,1.84,3.68,4.25
6,2122,20211024,14,6,83,44,55,0,0,1633,1469,1.8,0.6,12,15,1.4,3.73,1.25,1.5,1.5,2.0,10.53,10.4,3.0,3.0,1.0,1.0,1.68,3.99,4.93
6,2122,20211024,14,6,234,117,55,0,0,1497,1564,0.1,2.8,8,8,2.8,4.47,2.38,1.88,1.25,2.62,9.33,12.93,5.2,5.47,1.0,1.0,3.1,3.58,2.24
3,2122,20211024,15,6,161,88,34,2,2,1511,1508,0.0,3.0,17,11,6.87,5.67,0.92,1.69,1.38,1.92,13.13,17.47,5.87,5.33,1.0,1.0,4.03,3.4,1.96
7,2122,20211024,15,6,189,172,55,0,0,1589,1501,0.0,0.0,13,10,3.8,2.07,1.12,0.75,1.5,1.25,12.07,14.4,2.73,3.73,1.0,1.0,2.63,3.16,2.67
8,2122,20211024,15,6,19,186,55,2,2,1726,1644,1.9,1.0,15,5,4.47,2.67,2.0,0.75,1.75,2.25,12.33,17.0,5.27,6.33,1.0,1.0,2.7,3.67,2.48
2,2122,20211024,16,6,142,129,8,2,2,1670,1652,1.0,1.6,14,3,1.47,4.87,2.0,1.25,2.12,1.38,18.73,16.47,6.2,6.87,1.0,1.0,3.06,3.66,2.27
0,2122,20211024,16,6,216,228,55,1,1,1551,1543,2.3333333333333335,0.3333333333333333,9,6,3.47,6.27,2.12,1.25,1.0,1.62,9.47,11.6,4.13,3.8,1.0,1.0,2.48,3.45,2.82
4,2122,20211024,16,6,150,151,55,0,0,1624,1477,1.2,1.5,14,13,3.87,3.93,1.4,1.3,1.3,2.0,9.8,12.6,3.67,4.8,1.0,1.0,1.46,4.6,6.56
6,2122,20211024,17,6,193,155,55,1,1,1631,1699,1.8,1.2,15,0,2.6,7.0,1.88,1.25,1.62,1.12,16.07,13.6,5.2,5.73,1.0,1.0,2.86,3.51,2.43
8,2122,20211024,17,6,25,232,55,0,0,1636,1459,0.0,0.0,15,10,4.87,5.0,1.11,1.22,0.56,2.11,16.67,9.6,4.93,3.27,1.0,1.0,1.8,3.77,4.35
9,2122,20211024,17,6,40,104,55,0,0,1513,1416,0.0,0.0,13,15,4.27,3.6,1.09,0.64,1.09,1.09,7.73,10.4,3.0,2.93,1.0,1.0,2.58,2.93,2.88
9,2122,20211024,17,6,179,167,55,2,2,1544,1478,1.8,0.6,19,13,2.27,1.33,1.45,0.64,1.0,1.0,10.67,10.73,3.4,2.8,1.0,1.0,2.92,2.87,2.61
0,2122,20211024,18,6,30,71,55,0,0,1507,1455,0.0,0.0,7,11,3.4,2.67,2.0,0.62,1.25,1.38,10.13,9.67,2.47,3.67,1.0,1.0,3.13,3.54,2.24
4,2122,20211024,19,6,143,171,55,1,1,1669,1669,0.5,2.5,17,3,3.4,5.0,1.89,1.33,1.4,2.0,12.73,13.93,4.13,2.67,1.0,1.0,5.06,4.39,1.6
6,2122,20211024,19,6,108,111,55,1,1,1722,1574,2.7,0.3,17,8,3.2,6.87,2.5,1.75,1.38,1.38,16.13,11.93,4.73,4.13,1.0,1.0,2.12,3.6,3.37
7,2122,20211024,19,6,210,57,55,1,1,1503,1465,0.0,0.0,9,12,2.27,5.4,1.88,0.75,1.38,1.25,17.8,12.07,5.27,4.67,1.0,1.0,1.84,3.32,4.41
8,2122,20211024,20,6,16,206,55,1,1,1735,1615,1.7,1.1,17,5,4.6,5.53,1.12,1.0,0.89,1.22,10.6,12.8,2.53,4.73,1.0,1.0,1.65,3.77,5.67
9,2122,20211024,20,6,115,3,55,0,0,1616,1365,1.0,1.0,17,25,3.2,2.2,1.73,0.82,1.64,1.09,12.2,9.4,4.6,4.07,1.0,1.0,1.65,3.47,5.64
5,2122,20211025,19,0,18,22,55,0,0,1568,1418,0.0,0.0,20,20,1.73,2.27,1.67,0.92,0.58,1.25,8.4,9.47,2.6,2.33,1.0,1.0,1.82,3.44,4.3
8,2122,20211025,20,0,90,49,55,2,2,1460,1400,1.7,0.8,2,19,1.67,1.8,1.11,0.67,1.11,1.0,10.47,11.6,2.93,2.8,1.0,1.0,2.65,2.94,3.03
9,2122,20211025,20,0,91,249,55,1,1,1527,1427,2.2,0.4,11,14,3.07,2.33,1.09,0.91,0.73,0.73,12.13,10.73,5.4,2.87,1.0,1.0,2.06,3.03,3.87
6,2122,20211026,17,1,211,89,55,1,1,1441,1496,2.0,1.0,7,18,2.0,0.93,2.22,1.44,1.78,2.11,14.6,15.6,5.07,4.13,1.0,1.0,2.37,3.49,2.96
6,2122,20211026,17,1,233,196,55,2,2,1527,1364,2.1,0.9,8,22,2.6,1.27,1.67,0.78,1.56,1.67,7.33,12.6,2.73,4.8,1.0,1.0,1.98,3.44,4.0
8,2122,20211026,18,1,1,72,55,0,0,1551,1379,0.0,3.0,6,16,3.6,2.2,0.78,1.11,0.7,1.3,11.27,9.53,3.13,4.6,1.0,1.0,2.35,2.99,3.49
6,2122,20211026,19,1,146,222,55,0,0,1757,1476,1.8,1.2,25,14,7.0,3.27,1.89,1.56,1.0,1.44,15.53,13.13,5.73,3.93,1.0,1.0,1.64,3.94,5.47
8,2122,20211026,20,1,77,15,55,1,1,1557,1510,1.6666666666666667,0.6666666666666666,13,7,4.4,5.47,1.3,0.7,0.67,0.89,14.4,12.8,5.13,4.6,1.0,1.0,2.93,3.01,2.69
8,2122,20211026,20,1,236,42,55,1,1,1626,1396,2.3333333333333335,0.3333333333333333,11,19,1.6,0.47,1.22,0.67,1.2,1.0,10.53,13.2,4.47,2.4,1.0,1.0,1.32,5.34,10.03
6,2122,20211027,17,2,111,200,55,2,2,1652,1434,1.2,1.5,15,14,5.0,4.27,1.33,1.33,1.22,1.44,12.8,13.87,3.87,6.13,1.0,1.0,1.44,4.84,6.83
6,2122,20211027,17,2,197,14,55,2,2,1426,1544,0.7,2.2,9,9,3.4,3.4,1.44,1.89,1.78,1.11,10.67,15.93,2.8,5.07,1.0,1.0,4.36,4.1,1.74
6,2122,20211027,17,2,227,234,55,1,1,1514,1397,2.4,0.3,10,14,2.07,4.47,1.22,1.44,1.78,2.56,11.4,11.47,3.8,5.73,1.0,1.0,2.47,3.3,2.93
7,2122,20211027,17,2,59,221,55,0,0,1521,1391,0.0,0.0,11,13,1.47,5.8,1.89,0.44,1.44,1.89,5.53,14.6,1.87,4.93,1.0,1.0,3.24,3.38,2.14
8,2122,20211027,18,2,140,202,55,1,1,1564,1527,2.0,1.0,12,5,2.2,5.8,1.6,0.8,0.78,1.67,10.07,13.27,4.4,5.8,1.0,1.0,5.09,3.33,1.81
8,2122,20211027,18,2,232,19,55,0,0,1580,1604,0.0,0.0,16,9,2.8,2.67,2.2,0.7,0.89,1.89,11.0,12.07,3.07,4.13,1.0,1.0,4.32,3.78,1.81
6,2122,20211027,19,2,44,193,55,2,2,1556,1543,2.2,0.7,6,10,2.4,2.4,2.11,1.33,1.11,1.67,7.87,15.13,2.47,4.0,1.0,1.0,4.94,4.18,1.65
6,2122,20211027,19,2,75,108,55,2,2,1518,1629,0.0,0.0,12,6,3.8,2.6,1.22,2.33,1.67,2.33,12.47,13.8,5.47,3.47,1.0,1.0,5.94,4.76,1.5
6,2122,20211027,19,2,117,83,55,0,0,1677,1519,2.7,0.3,14,12,2.67,3.6,2.78,1.22,1.33,1.44,11.27,13.67,4.93,3.47,1.0,1.0,1.95,3.65,3.85
7,2122,20211027,19,2,235,152,55,1,1,1492,1479,0.3333333333333333,2.3333333333333335,3,10,1.2,4.27,1.56,1.56,0.44,1.33,13.4,9.27,3.27,2.67,1.0,1.0,3.28,2.99,2.31
8,2122,20211027,19,2,25,229,55,0,0,1647,1439,1.3,1.3,18,13,5.8,1.6,1.3,1.3,1.2,1.6,14.47,14.53,4.6,4.6,1.0,1.0,1.87,3.57,4.29
4,2122,20211027,20,2,157,143,55,1,1,1653,1568,2.5,0.5,20,9,4.8,3.07,1.3,1.4,1.2,1.7,15.33,13.53,6.2,3.13,1.0,1.0,2.45,3.4,2.87
8,2122,20211027,20,2,186,165,55,1,1,1738,1518,1.8,0.9,20,9,4.2,4.8,2.11,1.78,1.8,0.9,14.73,11.0,5.4,4.13,1.0,1.0,1.33,5.49,8.71
7,2122,20211028,17,3,4,86,55,1,1,1534,1561,0.0,0.0,7,8,4.4,3.93,1.78,1.33,1.22,0.78,12.33,17.0,3.93,4.87,1.0,1.0,3.35,3.14,2.2
7,2122,20211028,17,3,12,210,55,2,2,1520,1419,1.0,2.0,14,13,1.27,2.27,1.22,1.78,0.78,1.78,12.27,21.67,4.47,8.53,1.0,1.0,2.72,3.14,2.59
7,2122,20211028,17,3,36,120,55,1,1,1551,1438,2.2,0.4,17,7,3.67,3.67,1.78,1.89,1.0,1.33,13.0,12.2,2.93,4.73,1.0,1.0,2.43,3.31,2.78
8,2122,20211028,18,3,49,206,55,2,2,1493,1621,1.2,1.8,10,6,3.8,4.2,0.9,1.3,1.0,1.3,13.2,10.93,4.47,4.27,1.0,1.0,2.8,3.35,2.54
6,2122,20211028,19,3,155,31,55,0,0,1806,1504,1.4,1.4,25,12,5.0,1.93,1.0,1.44,1.33,2.44,12.27,14.93,4.53,5.93,1.0,1.0,1.34,5.36,8.58
7,2122,20211028,19,3,55,172,55,2,2,1518,1512,0.0,0.0,13,13,1.87,1.27,1.56,0.67,1.44,1.33,12.53,13.53,3.6,3.53,1.0,1.0,2.44,3.26,2.8
7,2122,20211028,19,3,57,180,55,0,0,1576,1379,0.0,0.0,10,23,4.4,1.07,1.22,1.33,1.67,1.56,12.2,13.87,5.53,3.67,1.0,1.0,1.97,3.26,3.89
7,2122,20211028,19,3,61,177,55,1,1,1528,1480,1.8,0.9,16,5,2.47,2.6,1.22,0.78,1.22,1.44,11.13,13.0,2.67,4.0,1.0,1.0,2.13,3.2,3.43
7,2122,20211028,19,3,62,24,55,2,2,1526,1450,2.2,0.4,7,7,2.4,4.47,1.67,1.44,0.89,1.56,11.73,15.2,3.4,4.4,1.0,1.0,2.63,3.26,2.6
7,2122,20211028,19,3,174,189,55,2,2,1529,1501,0.0,0.0,14,7,3.8,5.27,0.56,1.0,0.78,1.22,9.27,13.2,2.07,3.6,1.0,1.0,2.26,3.06,3.34
8,2122,20211028,19,3,92,90,55,1,1,1573,1364,1.3,1.3,7,26,3.07,1.07,1.33,0.89,0.9,1.0,6.87,10.73,2.8,2.67,1.0,1.0,2.61,2.85,3.16
8,2122,20211028,20,3,126,16,55,1,1,1556,1627,0.6,2.1,5,6,0.67,3.67,1.6,1.1,1.11,1.22,8.0,12.4,3.67,3.0,1.0,1.0,5.55,3.62,1.68
1,2122,20211029,17,4,64,163,55,0,0,1623,1501,0.1,2.8,17,6,4.4,5.8,2.27,1.27,0.73,1.36,13.93,11.07,6.27,3.6,1.0,1.0,2.04,3.48,3.5
1,2122,20211029,17,4,99,201,55,0,0,1645,1479,0.0,0.0,15,10,0.8,6.8,1.55,1.09,1.36,1.45,11.33,14.73,3.67,6.27,1.0,1.0,2.79,3.31,2.48
3,2122,20211029,19,4,182,161,45,1,1,1487,1409,2.3,0.5,21,23,2.8,4.0,1.93,1.43,1.86,0.86,13.67,11.67,5.07,4.33,1.0,1.0,2.18,3.44,3.34
0,2122,20211029,19,4,101,100,55,0,0,1537,1398,1.2,1.8,11,15,2.67,5.2,2.22,1.33,1.22,2.33,11.87,10.6,4.2,4.13,1.0,1.0,1.72,3.96,4.74
4,2122,20211029,20,4,171,128,55,0,0,1778,1534,0.6,2.1,28,15,3.8,3.0,1.82,1.27,1.27,1.45,12.53,11.73,2.87,3.73,1.0,1.0,1.36,5.05,8.53
9,2122,20211029,20,4,5,123,55,0,0,1592,1366,1.6666666666666667,0.6666666666666666,25,22,5.4,0.73,1.5,1.5,1.25,1.17,12.67,13.4,4.67,5.07,1.0,1.0,1.73,3.55,4.76
9,2122,20211029,20,4,207,115,55,2,2,1545,1528,0.0,0.0,14,11,3.8,4.6,1.0,1.25,0.75,1.83,10.13,15.8,3.87,6.4,1.0,1.0,2.55,3.06,2.87
2,2122,20211030,12,5,124,11,1,2,2,1551,1630,0.5,2.3,14,11,5.6,4.87,1.89,1.44,0.78,1.78,14.87,15.93,6.8,6.13,1.0,1.0,2.47,3.47,2.87
3,2122,20211030,12,5,88,242,14,0,0,1622,1486,1.6,0.7,29,10,6.4,4.4,1.79,1.57,1.07,1.5,15.53,14.73,4.6,5.87,1.0,1.0,2.07,3.46,3.57
1,2122,20211030,12,5,68,198,55,2,2,1541,1370,0.3333333333333333,2.3333333333333335,13,21,0.6,2.27,1.73,0.82,2.0,1.09,13.4,8.2,3.87,3.4,1.0,1.0,1.93,3.51,3.84
1,2122,20211030,12,5,97,76,55,1,1,1513,1424,1.6,0.7,11,22,0.6,3.4,1.18,1.0,1.18,1.18,11.53,14.6,2.73,4.47,1.0,1.0,1.71,3.72,4.67
1,2122,20211030,12,5,241,213,55,1,1,1519,1613,0.0,0.0,15,7,2.2,7.0,1.64,1.36,1.0,2.36,15.07,15.33,4.6,8.07,1.0,1.0,2.31,3.55,2.85
8,2122,20211030,13,5,72,186,55,2,2,1473,1643,2.3333333333333335,0.3333333333333333,10,6,1.27,3.4,1.27,0.64,1.6,1.9,7.87,15.13,3.6,4.2,1.0,1.0,7.34,4.56,1.45
0,2122,20211030,14,5,26,138,55,2,2,1464,1475,1.6666666666666667,0.6666666666666666,5,13,0.73,3.07,0.89,1.22,0.67,1.67,10.8,12.4,3.8,4.87,1.0,1.0,3.67,3.35,2.1
0,2122,20211030,14,5,67,80,55,0,0,1754,1460,1.0,1.6,21,10,6.4,2.47,2.67,1.78,1.11,2.33,12.93,14.87,4.53,3.93,1.0,1.0,1.48,4.87,5.94
0,2122,20211030,14,5,85,94,55,0,0,1677,1343,0.0,0.0,19,25,5.53,0.0,1.11,1.11,1.22,2.11,12.47,9.4,4.0,3.73,1.0,1.0,1.39,4.94,7.83
0,2122,20211030,14,5,127,245,55,2,2,1646,1477,0.3,2.4,17,13,3.0,0.07,1.56,2.56,1.22,1.11,11.27,13.87,5.93,4.07,1.0,1.0,1.95,3.62,3.88
0,2122,20211030,14,5,228,23,55,2,2,1632,1659,1.0,1.3,16,4,4.8,5.8,1.56,1.0,1.89,2.67,11.13,19.47,3.33,9.0,1.0,1.0,8.73,5.69,1.32
5,2122,20211030,14,5,224,95,55,1,1,1616,1462,1.0,1.0,28,17,3.6,4.4,1.62,1.54,1.08,1.15,14.73,14.33,4.27,5.2,1.0,1.0,1.62,3.73,5.41
6,2122,20211030,14,5,14,117,55,1,1,1645,1575,0.7,2.2,18,11,4.93,4.4,1.1,1.9,1.1,2.6,14.67,9.53,4.67,4.13,1.0,1.0,1.93,3.89,3.68
2,2122,20211030,15,5,41,35,59,0,0,1616,1507,0.0,0.0,4,12,1.6,1.6,1.44,1.0,1.33,0.89,10.07,14.33,3.6,5.47,1.0,1.0,2.66,3.24,2.78
2,2122,20211030,15,5,129,38,60,1,1,1747,1542,0.6,2.1,21,9,5.8,1.47,1.22,2.44,1.22,0.78,16.4,12.33,7.07,3.73,1.0,1.0,1.24,6.49,12.11
2,2122,20211030,15,5,141,63,56,2,2,1787,1487,1.1,1.7,20,12,6.07,2.27,1.78,0.89,0.89,1.89,17.27,12.93,7.47,3.93,1.0,1.0,1.16,8.13,18.61
2,2122,20211030,15,5,156,53,13,2,2,1576,1551,2.1,0.9,4,4,1.27,6.4,1.89,1.56,1.0,1.89,9.27,15.0,2.6,7.07,1.0,1.0,8.63,4.91,1.38
2,2122,20211030,15,5,239,208,2,2,2,1489,1390,1.0,2.0,10,14,3.4,3.07,1.22,2.0,0.89,1.33,12.07,14.67,4.47,4.0,1.0,1.0,3.12,3.37,2.35
3,2122,20211030,15,5,39,21,11,0,0,1507,1354,1.0,1.6,16,29,0.6,0.0,1.14,1.36,0.93,1.14,8.47,11.67,2.6,4.13,1.0,1.0,2.34,3.3,3.09
3,2122,20211030,15,5,65,28,39,2,2,1554,1456,2.1,0.9,17,17,2.47,3.4,0.93,0.57,1.07,1.79,9.87,10.33,3.13,4.13,1.0,1.0,2.8,3.22,2.59
3,2122,20211030,15,5,103,147,36,0,0,1549,1442,0.7,2.2,21,15,2.27,5.8,1.36,1.14,1.07,1.07,8.2,11.73,2.2,4.87,1.0,1.0,2.57,3.1,2.92
3,2122,20211030,15,5,105,60,29,2,2,1441,1499,0.0,0.0,9,15,0.67,2.0,1.07,1.0,0.64,2.0,12.4,9.87,2.53,3.33,1.0,1.0,2.96,3.24,2.45
3,2122,20211030,15,5,145,27,18,2,2,1551,1385,0.5,2.3,21,22,6.4,3.67,1.29,0.86,1.21,0.86,18.87,11.87,5.93,3.93,1.0,1.0,2.15,3.26,3.56
3,2122,20211030,15,5,181,134,28,0,0,1521,1498,1.4,1.4,15,15,2.47,5.27,1.36,0.93,1.36,1.57,10.93,11.13,3.13,3.53,1.0,1.0,2.49,3.2,2.96
3,2122,20211030,15,5,203,29,19,2,2,1563,1419,0.0,0.0,18,18,4.2,5.67,1.71,1.21,1.29,1.21,10.67,11.4,3.33,4.53,1.0,1.0,1.58,4.0,5.89
3,2122,20211030,15,5,214,45,5,1,1,1488,1312,1.3,1.3,21,29,0.67,0.0,1.5,0.86,1.36,1.36,13.4,13.0,3.47,2.13,1.0,1.0,1.95,3.41,4.07
