Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,FTR,team_elo,opp_elo,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_shots,opp_shots,team_shots_target,opp_shots_target,AvgH,AvgD,AvgA
3,2223,20230304,17,5,31,341,1,1511,1494,0.667,1.667,41,31,1.4,1.47,13.27,14.0,5.27,4.8,1.66,4.08,5.01
4,2223,20230304,17,5,216,119,2,1437,1489,1.667,0.667,31,54,2.6,0.6,10.8,10.6,2.93,3.0,1.71,3.39,6.09
1,2223,20230304,17,5,308,201,0,1432,1467,1.167,1.667,18,45,2.0,1.87,10.6,10.2,3.53,3.0,2.77,3.31,2.64
0,2223,20230304,17,5,327,44,2,1524,1551,0.833,1.333,19,13,2.0,4.87,16.07,16.93,5.0,7.73,6.53,5.03,1.45
3,2223,20230304,19,5,137,224,0,1514,1604,3.0,0.0,28,20,3.73,6.2,18.27,11.07,5.0,4.27,2.86,3.28,2.56
4,2223,20230304,20,5,33,301,0,1563,1448,0.833,1.833,42,37,4.6,2.07,11.33,14.07,3.27,5.07,1.7,3.65,5.46
2,2223,20230304,20,5,262,236,0,1567,1447,1.5,1.5,60,37,5.8,1.8,12.8,12.6,6.6,4.87,1.31,5.66,9.3
3,2223,20230305,11,6,314,348,1,1440,1473,0.5,2.5,20,50,1.4,1.47,11.2,11.33,3.8,2.73,2.73,3.08,2.82
2,2223,20230305,12,6,340,229,1,1484,1614,1.0,2.0,19,20,0.0,4.0,7.93,14.4,3.07,5.0,5.94,4.63,1.5
4,2223,20230305,13,6,345,124,0,1514,1484,3.0,0.0,24,33,1.2,5.2,11.93,9.53,3.47,4.0,2.55,3.21,2.93
0,2223,20230305,14,6,204,172,0,1587,1451,1.667,0.667,28,41,2.2,4.2,15.2,13.47,5.2,5.13,1.55,4.38,5.81
2,2223,20230305,14,6,230,18,0,1410,1397,3.0,0.0,27,61,4.2,0.6,12.8,10.47,4.47,3.27,1.77,3.68,4.74
1,2223,20230305,14,6,243,128,1,1479,1481,1.0,1.0,25,48,1.33,1.4,7.87,11.27,2.07,4.6,2.68,3.08,2.92
2,2223,20230305,14,6,286,5,0,1506,1440,0.0,3.0,37,51,5.27,3.2,15.8,10.73,5.67,3.93,1.61,3.86,5.99
3,2223,20230305,14,6,296,294,1,1415,1396,1.5,1.5,11,42,0.6,3.2,8.93,10.0,3.27,3.33,2.31,3.27,3.27
2,2223,20230305,14,6,326,64,2,1436,1576,1.0,1.5,22,47,3.6,0.27,10.8,9.13,3.6,1.67,2.0,3.29,4.07
2,2223,20230305,14,6,337,91,2,1510,1502,3.0,0.0,32,37,1.4,1.07,13.67,9.27,6.07,3.67,1.79,3.78,4.41
4,2223,20230305,15,6,38,343,0,1617,1487,0.5,2.5,59,41,4.0,3.0,13.33,9.73,3.6,3.93,1.53,4.33,6.25
1,2223,20230305,16,6,208,218,0,1578,1497,2.5,0.5,39,19,5.47,6.0,14.27,18.67,5.53,6.33,2.4,3.68,2.85
2,2223,20230305,16,6,211,209,1,1494,1480,1.667,1.167,38,30,4.87,2.2,9.33,13.0,5.07,4.53,1.53,4.42,5.93
0,2223,20230305,16,6,363,118,1,1428,1541,0.167,2.667,33,23,3.4,2.67,8.47,8.8,3.13,3.73,2.46,3.51,2.82
3,2223,20230305,17,6,178,197,0,1647,1500,0.0,3.0,47,36,3.2,3.0,18.4,10.2,5.4,2.0,1.36,4.89,9.29
4,2223,20230305,17,6,346,32,1,1430,1506,1.5,1.5,34,32,1.87,1.8,15.0,12.6,4.47,3.33,3.04,3.13,2.53
2,2223,20230305,19,6,287,220,2,1498,1511,2.0,0.5,46,19,5.2,3.4,12.8,17.53,4.4,5.8,2.77,3.52,2.49
3,2223,20230305,19,6,292,181,0,1588,1549,1.0,1.5,44,17,3.0,6.8,10.47,13.47,4.33,4.6,2.68,3.08,2.87
4,2223,20230305,20,6,47,284,1,1492,1556,1.833,0.833,40,13,6.2,4.4,16.0,18.07,8.07,7.13,4.58,3.88,1.76
3,2223,20230306,17,0,299,100,0,1440,1453,1.0,1.0,27,51,4.2,3.67,9.47,8.53,3.27,2.07,1.83,3.7,4.37
3,2223,20230306,19,0,335,54,0,1535,1531,2.333,0.333,31,32,1.33,5.8,11.87,12.93,3.67,4.93,2.37,3.01,3.41
1,2223,20230306,20,0,62,144,0,1551,1397,3.0,0.0,35,30,3.27,4.4,10.8,9.87,3.27,3.67,2.0,3.65,3.71
4,2223,20230306,20,0,249,82,1,1523,1538,1.167,1.667,33,36,3.6,4.47,11.73,15.4,3.87,4.13,2.81,3.06,2.77
0,2223,20230310,19,4,130,53,2,1498,1506,1.333,0.833,27,49,1.67,0.2,10.93,9.47,4.0,3.93,1.76,3.78,4.73
3,2223,20230310,19,4,314,178,0,1433,1669,2.0,1.0,21,23,1.87,4.6,14.47,16.27,3.87,4.73,7.7,4.72,1.42
4,2223,20230310,20,4,73,152,1,1456,1399,1.333,0.833,26,40,3.6,4.47,8.73,10.8,2.87,4.6,2.52,2.85,3.38
2,2223,20230310,20,4,206,211,1,1542,1487,1.667,1.167,45,33,3.8,3.8,14.53,10.87,6.2,4.87,1.92,3.76,3.88
1,2223,20230311,12,5,59,208,0,1493,1581,3.0,0.0,21,27,1.4,6.2,8.07,15.13,2.87,6.4,7.07,4.95,1.43
4,2223,20230311,13,5,284,124,0,1586,1422,1.5,1.5,53,36,3.47,3.27,16.8,10.53,6.53,3.33,1.26,6.0,11.6
0,2223,20230311,14,5,44,35,0,1610,1437,3.0,0.0,49,39,5.8,4.4,15.93,10.73,7.33,3.53,1.13,9.53,17.4
0,2223,20230311,14,5,118,327,1,1506,1492,0.167,2.667,39,43,2.4,1.2,9.27,14.73,3.33,4.8,1.84,3.81,4.19
3,2223,20230311,14,5,123,341,2,1424,1488,2.0,0.5,28,32,0.6,1.87,13.47,10.47,3.33,3.4,3.02,3.27,2.45
0,2223,20230311,14,5,172,215,1,1398,1432,1.0,1.5,20,29,2.6,6.8,11.4,13.8,4.2,6.6,2.89,3.45,2.45
0,2223,20230311,14,5,280,212,0,1612,1521,3.0,0.0,42,33,3.27,2.27,12.4,10.93,4.6,3.93,1.42,5.03,6.95
4,2223,20230311,15,5,119,345,1,1418,1484,3.0,0.0,12,42,3.2,3.4,12.0,12.87,4.0,3.87,2.67,3.29,2.73
1,2223,20230311,15,5,128,62,0,1503,1449,1.0,1.5,22,23,1.6,4.73,10.87,11.93,4.2,4.27,2.71,3.2,2.76
1,2223,20230311,15,5,199,65,1,1442,1535,2.0,0.5,22,26,2.07,4.07,11.67,19.2,2.67,7.33,3.84,3.67,1.97
1,2223,20230311,15,5,201,87,2,1420,1529,1.833,0.833,24,34,0.8,3.27,10.33,12.8,1.87,3.27,3.83,3.56,2.0
1,2223,20230311,15,5,336,243,0,1607,1409,0.0,3.0,45,41,3.4,1.6,14.6,8.0,4.73,2.6,1.44,4.62,7.52
2,2223,20230311,16,5,36,287,1,1437,1473,3.0,0.0,22,28,4.47,3.2,7.8,13.27,1.93,3.6,3.87,3.45,1.99
4,2223,20230311,17,5,82,346,0,1444,1389,1.667,0.667,28,29,3.6,1.8,12.87,16.07,2.73,3.47,2.11,3.19,3.9
1,2223,20230311,17,5,102,217,2,1452,1673,1.833,0.833,27,16,1.27,6.2,6.07,16.53,1.13,4.93,9.05,5.12,1.36
3,2223,20230311,17,5,237,31,0,1562,1497,0.0,3.0,65,27,4.0,1.6,15.53,14.0,4.73,5.13,1.67,4.04,5.05
0,2223,20230311,17,5,300,108,1,1481,1549,3.0,0.0,19,19,5.67,7.0,10.6,15.07,4.67,6.67,4.53,4.09,1.73
3,2223,20230311,19,5,54,195,1,1498,1576,3.0,0.0,35,21,3.4,6.27,12.13,12.2,3.53,3.93,3.08,3.19,2.46
2,2223,20230311,20,5,64,262,2,1451,1645,2.5,0.5,23,12,3.07,6.4,8.47,13.67,1.4,8.13,6.87,4.88,1.42
4,2223,20230311,20,5,343,249,0,1449,1487,0.0,3.0,23,31,2.0,3.27,11.0,11.07,3.07,4.27,2.1,3.2,3.89
3,2223,20230312,11,6,197,335,2,1411,1477,3.0,0.0,27,34,1.6,3.6,10.4,11.67,1.4,4.13,2.98,2.99,2.67
2,2223,20230312,12,6,91,202,2,1461,1566,2.667,0.167,34,18,3.67,2.93,10.07,15.4,3.4,4.13,4.54,3.49,1.84
4,2223,20230312,13,6,216,306,1,1475,1537,2.0,1.0,31,23,1.4,2.0,12.33,12.2,3.13,3.33,3.47,2.91,2.42
2,2223,20230312,14,6,5,230,2,1394,1424,3.0,0.0,21,45,2.0,5.47,9.13,13.8,3.07,5.8,2.96,3.17,2.52
2,2223,20230312,14,6,18,337,2,1428,1501,3.0,0.0,10,41,0.27,0.6,10.47,12.13,3.47,4.07,3.61,3.68,1.99
3,2223,20230312,14,6,100,137,2,1415,1516,3.0,0.0,12,37,2.4,5.4,9.73,17.67,3.27,6.0,4.34,3.62,1.86
0,2223,20230312,14,6,142,173,0,1504,1443,0.5,2.0,42,46,3.47,0.0,9.67,12.2,3.93,3.87,1.94,3.66,3.9
1,2223,20230312,14,6,144,27,2,1467,1636,3.0,0.0,39,12,2.53,6.8,9.47,19.67,4.07,5.47,5.74,4.17,1.59
2,2223,20230312,14,6,209,340,0,1514,1394,1.333,0.833,40,50,2.27,1.0,12.53,9.53,3.4,4.13,1.76,3.83,4.49
1,2223,20230312,14,6,218,308,1,1553,1403,0.5,2.0,49,51,3.6,4.2,15.93,10.6,5.73,3.87,1.34,5.26,9.22
2,2223,20230312,14,6,236,240,1,1462,1517,1.5,1.0,28,27,0.8,4.2,11.4,14.47,5.13,4.67,2.98,3.18,2.5
3,2223,20230312,14,6,348,232,1,1410,1516,3.0,0.0,18,38,1.67,3.67,11.13,11.07,2.8,3.67,2.52,3.16,3.01
1,2223,20230312,14,6,359,30,1,1494,1454,1.0,2.0,23,37,2.27,5.0,9.0,8.53,2.53,3.2,2.23,3.37,3.36
4,2223,20230312,15,6,301,12,0,1528,1375,3.0,0.0,25,43,1.0,2.0,12.13,10.13,3.73,3.4,1.74,3.76,4.89
2,2223,20230312,16,6,229,286,2,1653,1502,0.167,2.667,51,25,3.0,6.07,15.13,14.0,4.53,4.6,1.82,3.8,4.18
1,2223,20230312,16,6,238,364,0,1524,1461,2.0,0.5,41,45,0.67,3.6,10.53,8.07,3.87,3.0,1.67,3.81,5.47
0,2223,20230312,16,6,357,204,2,1429,1626,1.0,1.0,30,34,2.2,4.27,11.13,16.07,4.93,6.4,3.25,3.76,2.12
3,2223,20230312,17,6,292,299,2,1508,1435,1.333,0.833,47,39,4.6,5.4,8.87,10.4,3.53,4.2,1.69,3.73,5.32
4,2223,20230312,17,6,349,47,1,1488,1476,2.0,1.0,37,26,5.0,4.8,12.27,14.07,4.53,7.13,1.98,3.62,3.75
0,2223,20230312,18,6,363,342,1,1435,1513,3.0,0.0,34,20,3.2,2.2,9.67,6.93,4.73,2.73,2.26,3.23,3.41
3,2223,20230312,19,6,181,296,0,1616,1329,1.0,1.5,50,57,4.0,1.27,13.2,8.6,4.6,3.0,1.35,4.88,9.97
2,2223,20230312,19,6,220,326,1,1604,1469,1.5,1.0,55,46,4.8,2.07,15.47,13.53,5.33,4.07,1.4,4.8,7.69
4,2223,20230312,20,6,32,38,2,1537,1664,2.667,0.167,33,8,1.8,5.0,14.07,13.27,3.2,3.6,3.49,3.34,2.18
3,2223,20230313,19,0,224,294,1,1658,1339,0.833,1.833,47,43,3.8,3.0,10.4,10.07,4.93,3.53,1.26,5.9,11.74
4,2223,20230313,20,0,156,33,2,1556,1583,3.0,0.0,30,21,3.4,5.53,10.2,13.4,5.67,4.73,3.65,3.37,2.1
1,2223,20230315,19,2,65,102,0,1540,1467,1.0,1.0,39,42,3.4,0.67,17.8,5.07,5.8,0.6,1.46,4.44,7.58
1,2223,20230315,19,2,308,62,2,1351,1563,3.0,0.0,22,26,3.6,2.8,12.4,12.27,3.87,4.47,2.97,3.31,2.46
3,2223,20230317,17,4,299,314,0,1406,1473,1.667,0.667,33,45,6.27,4.13,13.07,11.47,6.13,3.27,1.75,3.87,4.62
3,2223,20230317,19,4,31,123,0,1517,1369,0.0,3.0,42,40,0.87,0.27,11.33,14.6,4.33,3.13,1.42,4.82,7.47
0,2223,20230317,19,4,212,357,1,1464,1396,3.0,0.0,30,39,1.27,1.2,9.33,11.87,3.6,5.53,1.81,3.96,4.18
2,2223,20230317,20,4,211,236,1,1514,1429,1.5,1.0,40,41,3.07,1.2,9.47,11.13,4.87,4.53,1.6,4.14,5.54
1,2223,20230317,20,4,243,238,2,1403,1522,3.0,0.0,26,20,0.87,3.27,8.47,13.0,3.53,5.07,5.58,3.83,1.67
4,2223,20230317,20,4,345,32,2,1409,1539,3.0,0.0,28,36,3.07,0.87,10.33,14.47,3.0,3.53,4.27,3.69,1.86
4,2223,20230318,13,5,12,73,1,1353,1398,1.0,1.0,25,39,1.2,3.07,10.53,8.93,3.6,3.2,2.08,3.4,3.71
0,2223,20230318,14,5,35,300,1,1438,1450,0.0,3.0,27,44,2.6,4.47,11.4,9.87,4.33,4.8,2.32,3.42,3.09
0,2223,20230318,14,5,53,280,0,1433,1604,2.0,1.0,22,21,3.0,4.8,8.87,13.27,3.33,6.33,5.71,4.37,1.56
0,2223,20230318,14,5,173,172,0,1438,1415,2.0,0.5,19,45,0.0,2.4,12.4,10.2,2.87,4.0,2.08,3.58,3.49
3,2223,20230318,14,5,232,100,1,1524,1408,0.0,3.0,33,57,3.2,1.4,10.27,11.87,3.33,4.0,1.84,3.62,4.45
0,2223,20230318,14,5,327,363,2,1506,1455,1.833,0.833,20,29,1.6,2.93,12.67,11.13,4.87,5.33,2.42,3.41,2.93
1,2223,20230318,15,5,30,59,0,1528,1504,3.0,0.0,35,48,4.2,3.67,9.27,6.73,3.4,2.6,1.72,3.85,4.99
1,2223,20230318,15,5,62,201,1,1470,1442,1.5,1.0,41,51,4.47,0.2,11.87,12.33,4.73,3.2,1.95,3.7,3.85
1,2223,20230318,15,5,308,336,1,1399,1534,1.667,1.167,22,30,2.07,4.8,10.67,15.07,3.0,5.6,4.56,3.68,1.82
4,2223,20230318,15,5,346,156,1,1404,1516,1.0,1.0,35,39,0.93,1.8,14.67,8.33,2.87,5.13,2.08,3.39,3.72
1,2223,20230318,15,5,364,199,2,1445,1399,1.667,1.167,27,47,2.2,2.2,7.33,11.87,3.4,3.07,2.28,3.23,3.41
2,2223,20230318,16,5,337,206,2,1495,1564,3.0,0.0,35,28,3.2,3.07,10.53,12.27,4.13,6.0,3.21,3.66,2.16
1,2223,20230318,17,5,87,128,1,1559,1409,1.167,1.667,37,49,5.07,3.87,12.53,11.6,4.13,4.87,1.49,4.18,7.62
0,2223,20230318,17,5,108,130,0,1640,1419,2.333,0.333,50,36,5.0,0.87,16.13,11.13,6.93,4.53,1.46,4.81,6.62
4,2223,20230318,17,5,124,82,2,1384,1406,2.0,0.5,27,37,1.8,5.07,10.47,13.53,3.07,3.53,2.88,3.19,2.6
3,2223,20230318,17,5,294,54,1,1310,1478,1.333,0.833,26,36,2.87,2.8,8.8,13.47,3.53,2.8,3.43,3.27,2.23
3,2223,20230318,19,5,341,224,0,1451,1607,2.0,0.5,35,24,4.13,3.0,11.33,15.2,3.47,4.87,3.43,3.44,2.16
4,2223,20230318,20,5,33,343,0,1567,1483,1.167,1.667,48,44,6.2,4.2,13.8,10.0,4.67,3.13,1.57,3.95,6.53
2,2223,20230318,20,5,202,18,0,1532,1333,0.167,2.667,54,67,4.67,0.07,14.27,11.2,4.53,2.87,1.25,6.09,12.34
3,2223,20230319,11,6,296,348,0,1322,1367,2.333,0.333,12,52,0.73,1.87,8.67,9.87,2.87,2.8,3.01,3.1,2.56
2,2223,20230319,12,6,5,229,2,1374,1571,3.0,0.0,21,24,1.2,1.47,8.47,14.8,2.4,3.87,5.27,3.7,1.7
4,2223,20230319,13,6,47,216,0,1596,1455,1.167,1.667,42,38,3.67,1.6,11.27,11.53,5.67,2.93,1.86,3.31,4.9
1,2223,20230319,14,6,27,102,0,1627,1458,1.167,1.667,66,45,7.0,0.27,18.93,6.8,6.33,1.27,1.26,5.93,12.83
3,2223,20230319,14,6,137,197,0,1539,1459,1.0,1.0,34,42,6.4,0.67,15.13,11.53,5.2,1.07,1.62,3.84,5.86
2,2223,20230319,14,6,230,91,0,1456,1405,2.0,0.5,33,40,6.2,2.4,13.2,9.93,5.47,4.27,1.87,3.52,4.32
2,2223,20230319,14,6,240,209,1,1461,1465,1.5,1.5,43,31,3.27,4.27,15.13,13.8,5.73,4.2,1.68,3.86,5.16
2,2223,20230319,14,6,326,36,0,1552,1409,3.0,0.0,23,50,2.0,3.53,17.67,8.67,5.93,1.13,2.0,3.39,3.95
3,2223,20230319,14,6,335,237,2,1494,1637,2.0,1.0,37,8,5.2,5.0,9.07,16.53,3.53,4.93,4.89,3.54,1.79
2,2223,20230319,14,6,340,64,1,1373,1458,2.667,0.167,20,50,0.67,2.0,9.67,7.47,3.67,1.47,2.86,3.36,2.49
0,2223,20230319,14,6,342,118,0,1516,1469,3.0,0.0,45,25,2.07,2.27,8.2,9.53,2.27,2.53,2.41,3.19,3.15
4,2223,20230319,15,6,249,349,2,1440,1515,2.5,0.5,34,32,1.93,4.2,9.67,13.27,2.93,4.6,3.09,3.19,2.46
4,2223,20230319,15,6,306,119,0,1558,1379,0.5,2.5,45,55,2.07,3.0,10.8,15.8,2.8,6.0,1.4,4.66,8.9
0,2223,20230319,16,6,204,44,0,1549,1622,1.833,0.833,34,13,5.6,6.4,15.4,18.67,6.13,7.93,4.88,4.75,1.59
2,2223,20230319,16,6,262,287,2,1676,1608,3.0,0.0,66,29,6.8,2.8,14.67,11.27,8.47,2.87,1.47,4.8,6.32
4,2223,20230319,17,6,152,301,0,1462,1511,2.5,0.5,26,40,3.67,3.4,12.47,17.47,6.6,4.2,2.99,3.03,2.63
3,2223,20230319,17,6,195,292,0,1589,1538,1.5,1.5,49,26,4.8,2.67,9.67,11.27,3.27,4.47,2.82,3.04,2.76
0,2223,20230319,18,6,215,142,1,1505,1492,2.0,0.5,36,21,5.0,4.87,11.53,9.53,5.6,3.6,2.16,3.48,3.4
3,2223,20230319,19,6,178,181,2,1635,1621,1.667,1.167,50,20,2.67,5.0,19.87,16.8,5.47,5.8,1.98,3.45,4.01
2,2223,20230319,19,6,286,220,2,1417,1582,1.667,1.167,43,20,6.6,3.8,15.13,12.2,5.6,4.87,2.95,3.49,2.36
4,2223,20230319,20,6,38,284,0,1668,1700,1.5,1.5,65,14,5.8,4.87,12.2,18.13,2.87,6.73,2.19,3.54,3.3
0,2223,20230331,19,4,118,53,1,1484,1381,3.0,0.0,40,49,1.27,5.0,12.8,8.47,2.93,2.93,1.51,4.44,6.33
4,2223,20230331,20,4,216,249,1,1371,1424,1.5,1.5,32,37,0.87,1.0,9.47,9.4,2.33,2.47,2.23,2.87,4.02
2,2223,20230331,20,4,220,230,1,1556,1452,1.0,2.0,59,45,5.07,6.6,11.6,16.2,4.8,6.53,1.46,4.61,6.8
1,2223,20230401,12,5,217,208,0,1530,1512,2.0,0.5,61,30,6.6,3.6,15.67,15.27,4.33,6.33,1.64,4.2,5.19
4,2223,20230401,13,5,156,124,0,1515,1485,1.0,1.0,31,42,1.8,0.8,9.4,10.67,4.87,2.87,1.94,3.46,4.15
3,2223,20230401,14,5,100,31,2,1485,1515,1.0,1.0,13,30,1.67,3.4,11.07,15.73,3.6,4.47,5.19,3.99,1.67
0,2223,20230401,14,5,142,172,1,1500,1500,1.5,1.0,46,48,3.8,1.27,9.87,9.93,3.93,4.07,1.66,3.93,5.29
0,2223,20230401,14,5,280,215,2,1485,1515,2.0,0.5,45,31,2.8,3.67,16.0,10.8,7.27,5.53,1.53,4.5,5.94
0,2223,20230401,14,5,300,204,2,1485,1515,3.0,0.0,21,34,3.53,6.4,10.67,14.33,4.93,6.13,3.95,3.7,1.92
0,2223,20230401,14,5,342,327,0,1529,1485,0.5,2.0,48,47,4.13,0.87,10.33,12.07,2.33,3.93,2.07,3.29,3.91
0,2223,20230401,14,5,363,35,1,1500,1500,2.0,0.5,38,43,4.67,2.4,10.87,10.53,4.87,4.07,1.63,4.18,5.22
1,2223,20230401,15,5,27,199,0,1515,1485,1.0,2.0,69,47,7.0,4.27,17.87,11.47,6.13,3.33,1.29,5.84,10.48
4,2223,20230401,15,5,32,152,1,1499,1485,1.0,1.0,36,41,3.4,5.07,15.0,13.33,4.47,6.0,1.62,3.68,6.48
1,2223,20230401,15,5,59,144,0,1515,1485,1.0,1.0,24,36,2.2,1.2,7.53,10.13,2.67,3.47,2.56,3.34,2.84
1,2223,20230401,15,5,65,62,1,1500,1500,2.5,0.5,42,27,4.93,3.67,15.33,11.67,5.4,3.93,1.67,4.08,5.05
1,2223,20230401,15,5,102,201,0,1501,1498,1.667,0.667,27,52,0.07,1.0,7.2,12.8,2.13,2.4,2.54,3.24,2.94
1,2223,20230401,15,5,243,364,1,1498,1472,3.0,0.0,26,51,0.47,1.27,7.4,12.2,3.6,5.0,2.96,3.13,2.61
2,2223,20230401,16,5,36,340,0,1486,1469,1.0,1.0,23,54,1.87,1.4,8.2,11.73,0.87,4.2,1.89,3.54,4.24
0,2223,20230401,17,5,44,108,0,1515,1485,1.5,1.0,52,20,3.8,5.67,16.07,14.47,7.2,7.2,1.49,5.11,5.64
4,2223,20230401,17,5,73,301,2,1485,1515,1.833,0.833,28,43,2.67,2.07,9.07,15.87,3.47,4.07,3.37,3.13,2.34
1,2223,20230401,17,5,87,30,2,1485,1529,0.5,2.5,38,38,4.2,5.47,14.93,13.13,5.13,5.27,1.68,3.83,5.4
3,2223,20230401,17,5,178,137,2,1485,1515,0.333,2.333,50,37,1.4,6.87,19.27,15.8,4.67,4.6,1.77,3.79,4.62
3,2223,20230401,19,5,181,348,0,1515,1485,1.5,1.5,56,55,5.8,1.07,14.27,11.73,5.13,3.87,1.42,4.34,8.79
4,2223,20230401,20,5,119,38,2,1485,1529,2.0,1.0,13,8,1.87,6.4,12.53,13.87,5.47,4.13,9.44,5.16,1.34
2,2223,20230401,20,5,287,202,2,1499,1514,2.667,0.167,50,18,4.47,5.8,10.47,13.27,2.73,5.0,2.57,3.38,2.75
3,2223,20230402,11,6,54,341,0,1563,1472,0.5,2.0,37,32,2.47,5.6,12.47,12.0,2.4,3.8,2.27,3.33,3.28
2,2223,20230402,12,6,206,209,0,1539,1442,3.0,0.0,49,32,4.67,3.6,13.8,12.53,5.47,3.73,1.37,5.15,7.92
4,2223,20230402,13,6,82,12,1,1519,1474,3.0,0.0,34,47,6.07,1.6,11.47,12.33,3.73,3.8,1.57,4.17,6.01
2,2223,20230402,14,6,18,240,1,1447,1493,1.0,2.0,10,29,0.0,2.73,8.6,15.67,2.13,4.47,6.23,3.88,1.58
2,2223,20230402,14,6,64,337,0,1531,1525,1.0,1.0,24,44,2.2,2.0,7.73,12.0,1.6,3.87,2.81,3.45,2.48
2,2223,20230402,14,6,91,5,0,1498,1484,0.0,3.0,34,60,1.4,0.6,12.07,8.87,5.6,1.8,2.11,3.2,3.83
0,2223,20230402,14,6,130,212,1,1527,1486,2.0,1.0,27,37,0.4,1.6,11.2,13.07,4.73,5.33,2.21,3.64,3.14
3,2223,20230402,14,6,232,195,2,1457,1514,3.0,0.0,34,22,2.87,5.67,12.0,9.73,4.47,3.6,3.8,3.31,2.08
2,2223,20230402,14,6,236,286,2,1454,1546,3.0,0.0,30,28,1.67,3.87,11.0,16.33,4.6,5.67,3.05,3.3,2.39
3,2223,20230402,14,6,314,294,1,1497,1470,2.333,0.333,24,45,2.6,2.67,11.13,10.47,2.4,3.73,2.36,3.31,3.12
1,2223,20230402,14,6,359,308,0,1548,1470,0.667,1.667,24,56,2.27,2.0,11.53,13.6,3.8,4.2,1.76,3.74,4.87
4,2223,20230402,15,6,284,345,0,1551,1499,0.0,3.0,56,46,2.8,1.87,15.67,11.27,5.2,2.87,1.21,7.2,13.22
2,2223,20230402,16,6,229,326,0,1559,1434,1.167,1.667,54,47,3.6,4.07,12.47,16.93,3.67,6.33,1.51,4.41,6.18
1,2223,20230402,16,6,238,218,0,1528,1509,1.333,0.833,47,23,5.07,2.87,13.93,13.73,4.87,5.13,2.41,3.45,2.96
0,2223,20230402,16,6,357,173,2,1483,1498,0.0,3.0,31,49,1.6,3.0,10.4,13.47,5.0,4.07,2.33,3.65,2.94
3,2223,20230402,17,6,292,296,0,1529,1485,0.167,2.667,47,60,1.4,3.4,10.33,9.53,4.0,3.27,1.44,4.39,8.26
4,2223,20230402,17,6,349,306,0,1459,1474,1.5,1.5,41,24,5.47,4.13,13.2,12.87,5.2,3.07,2.4,3.21,3.16
3,2223,20230402,19,6,237,224,2,1501,1578,0.0,3.0,71,27,5.8,1.47,15.13,14.0,5.07,5.2,1.76,3.69,4.83
2,2223,20230402,19,6,262,211,2,1511,1500,0.833,1.833,66,35,4.0,2.67,16.0,10.0,8.6,5.27,1.42,5.08,6.66
4,2223,20230402,20,6,33,47,0,1577,1474,0.5,2.5,51,27,6.6,4.87,14.07,10.4,5.27,4.47,1.54,4.17,6.47
3,2223,20230403,17,0,123,197,0,1435,1491,1.0,1.0,28,45,0.07,0.2,11.33,10.73,2.53,1.27,2.47,3.11,3.12
3,2223,20230403,19,0,299,335,1,1440,1480,0.333,2.333,36,37,6.8,3.27,14.33,9.6,6.6,3.0,2.46,3.27,2.99
1,2223,20230403,20,0,128,336,1,1456,1543,2.667,0.167,26,31,3.4,3.8,11.53,16.0,4.2,4.87,3.41,3.36,2.21
4,2223,20230403,20,0,343,346,1,1467,1455,2.0,0.5,26,33,2.6,1.47,9.33,14.47,2.2,2.8,2.12,3.21,3.81
1,2223,20230404,19,1,59,65,2,1487,1560,3.0,0.0,27,28,4.2,4.0,9.07,20.8,4.2,8.4,5.94,4.29,1.57
1,2223,20230404,19,1,199,243,0,1494,1463,3.0,0.0,26,48,2.6,1.2,10.07,10.67,4.07,4.87,1.73,3.83,5.05
1,2223,20230404,19,1,201,30,2,1452,1487,0.833,1.833,25,38,0.67,6.2,9.67,11.07,2.33,4.33,2.58,3.41,2.79
1,2223,20230404,20,1,87,208,1,1518,1530,1.0,1.0,38,33,2.47,1.87,19.13,11.73,6.27,4.6,2.25,3.46,3.28
1,2223,20230405,20,2,218,62,0,1515,1549,2.5,0.5,50,28,1.47,3.07,10.47,10.0,3.6,4.13,1.65,4.17,5.07
1,2223,20230405,20,2,359,238,2,1456,1535,0.833,1.333,27,20,4.27,6.2,11.93,16.73,3.4,5.2,3.53,3.41,2.15
3,2223,20230407,16,4,294,178,1,1409,1637,2.5,0.5,28,32,2.47,0.6,11.07,18.47,3.2,4.0,7.42,4.67,1.44
3,2223,20230407,18,4,197,237,2,1449,1543,1.0,1.0,27,11,0.0,3.4,8.93,16.6,0.87,4.8,5.78,3.67,1.68
2,2223,20230407,20,4,202,326,0,1558,1425,1.5,1.0,60,50,6.47,2.47,12.4,15.67,4.67,6.33,1.53,4.24,6.29
3,2223,20230407,20,4,224,123,1,1649,1449,1.0,2.0,51,43,3.6,3.0,14.07,12.4,6.07,4.0,1.37,4.9,9.08
4,2223,20230407,20,4,301,82,1,1478,1539,0.833,1.333,31,38,4.2,4.6,14.53,14.13,4.4,4.2,2.19,3.36,3.47
3,2223,20230408,11,5,341,232,1,1489,1489,0.0,3.0,38,43,3.47,1.67,13.2,11.73,4.33,4.07,2.09,3.43,3.66
1,2223,20230408,12,5,218,128,0,1495,1465,1.167,1.667,53,51,3.6,3.07,12.4,12.67,3.13,4.73,1.5,4.37,6.75
3,2223,20230408,13,5,137,314,1,1459,1414,0.5,2.5,40,49,7.0,2.47,16.33,11.67,3.93,2.33,1.42,4.68,7.97
