Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,FTR,team_elo,opp_elo,team_xg,opp_xg,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,team_avg_games,opp_avg_games,AvgH,AvgD,AvgA
0,2223,20221016,18,6,35,55,0,1603,1518,0.685,0.073,1.0,2.0,16,6,3.27,3.8,1.56,2.11,1.56,0.89,16.33,11.67,6.4,5.0,1.0,1.0,1.27,6.32,10.47
2,2223,20221016,19,6,90,80,0,1704,1534,0.685,0.566,2.333,0.333,26,5,5.0,3.2,1.0,2.3,1.5,1.2,12.87,13.2,4.67,4.73,1.0,1.0,1.34,5.57,8.4
3,2223,20221016,19,6,115,82,2,1362,1648,0.449,0.466,1.0,2.0,5,5,0.2,5.8,1.44,1.33,1.33,1.67,9.53,19.87,2.13,4.47,1.0,1.0,5.98,4.19,1.56
4,2223,20221016,20,6,36,27,0,1551,1338,0.53,0.369,0.0,0.0,16,16,2.8,3.0,1.38,0.5,0.75,1.62,8.2,9.0,2.93,2.8,1.0,1.0,1.58,4.22,5.77
3,2223,20221017,17,0,97,95,2,1408,1599,0.181,0.281,0.333,2.333,3,7,1.0,5.6,1.22,1.22,0.89,1.44,8.07,16.07,3.6,4.87,1.0,1.0,5.01,3.75,1.73
3,2223,20221017,19,0,70,54,1,1406,1458,0.234,0.369,0.0,0.0,7,15,2.07,1.27,1.11,1.0,0.89,1.11,7.8,18.13,2.6,4.73,1.0,1.0,3.83,3.32,2.07
4,2223,20221017,20,0,116,89,0,1517,1447,0.751,0.208,2.0,1.0,12,10,1.27,1.47,0.88,0.75,1.0,1.12,11.87,11.07,4.4,2.93,1.0,1.0,1.58,4.16,5.92
4,2223,20221018,18,1,100,111,1,1455,1504,0.449,0.369,1.667,0.667,9,11,4.07,4.0,1.0,1.56,1.0,1.89,9.13,16.07,2.33,6.73,1.0,1.0,2.3,3.39,3.22
1,2223,20221018,19,1,4,18,1,1474,1349,0.61,0.073,0.0,0.0,14,23,1.0,0.67,1.56,1.22,1.0,2.0,15.47,9.13,6.33,2.67,1.0,1.0,1.4,4.91,8.19
4,2223,20221018,19,1,58,30,1,1449,1557,0.37,0.281,1.0,1.0,8,8,1.8,2.67,1.33,1.33,1.44,1.11,9.07,16.27,3.47,4.33,1.0,1.0,4.52,3.38,1.91
1,2223,20221018,20,1,7,24,0,1469,1419,0.37,0.281,1.0,2.0,10,18,3.27,3.2,1.33,1.11,0.5,1.1,10.93,9.4,3.73,2.27,1.0,1.0,2.29,3.19,3.46
4,2223,20221018,20,1,31,113,1,1589,1440,0.37,0.281,1.0,2.0,19,14,6.4,2.4,0.89,1.56,1.11,1.33,10.73,13.93,4.33,3.93,1.0,1.0,1.53,4.02,7.19
4,2223,20221019,18,2,42,36,1,1383,1544,0.298,0.208,0.333,2.333,6,7,2.67,4.47,0.89,1.44,0.56,1.56,8.47,10.13,2.0,3.8,1.0,1.0,3.73,3.28,2.13
4,2223,20221019,18,2,112,44,0,1466,1422,0.61,0.369,0.0,0.0,8,16,1.87,1.2,1.22,1.0,1.11,1.78,14.0,11.0,3.93,3.07,1.0,1.0,2.89,3.28,2.55
1,2223,20221019,19,2,2,20,2,1463,1462,0.298,0.208,0.0,0.0,13,20,3.8,1.0,2.2,1.0,1.0,1.7,9.27,10.8,3.87,4.07,1.0,1.0,2.72,3.33,2.69
1,2223,20221019,19,2,3,6,1,1450,1555,0.449,0.369,0.0,3.0,13,7,3.6,6.8,2.3,1.2,1.11,1.67,8.13,12.33,3.4,4.47,1.0,1.0,4.79,3.92,1.74
1,2223,20221019,19,2,12,23,0,1613,1444,0.61,0.208,3.0,0.0,13,17,3.8,4.2,2.56,1.11,0.9,1.1,14.07,18.73,4.33,5.2,1.0,1.0,1.44,5.01,6.96
1,2223,20221019,19,2,16,8,0,1546,1428,0.37,0.073,3.0,0.0,15,16,4.47,1.87,1.5,1.1,0.9,1.0,15.27,8.53,5.6,2.0,1.0,1.0,1.64,4.05,5.46
4,2223,20221019,19,2,101,79,0,1568,1427,0.61,0.208,1.0,2.0,19,15,6.8,1.27,1.22,1.78,1.0,0.89,12.13,9.53,5.53,3.73,1.0,1.0,1.55,4.08,6.49
1,2223,20221019,20,2,15,21,0,1563,1583,0.807,0.149,2.0,1.0,16,5,3.8,5.8,1.89,1.22,1.1,2.1,12.53,14.2,4.27,5.87,1.0,1.0,2.45,3.57,2.86
4,2223,20221019,20,2,50,92,2,1418,1744,0.298,0.566,0.667,1.667,3,1,1.67,6.2,1.89,1.11,1.78,1.56,6.27,14.4,3.2,4.07,1.0,1.0,9.5,5.7,1.31
4,2223,20221020,18,3,27,59,0,1359,1484,0.61,0.369,0.0,0.0,7,17,2.0,1.2,1.78,0.78,1.33,1.67,9.93,15.8,3.67,5.4,1.0,1.0,2.61,3.29,2.81
1,2223,20221020,19,3,9,1,0,1469,1491,0.685,0.466,0.0,0.0,12,18,1.6,1.73,1.9,1.7,0.8,1.2,11.67,14.67,3.2,4.73,1.0,1.0,2.88,3.42,2.51
4,2223,20221020,19,3,89,52,0,1463,1454,0.449,0.208,1.0,1.0,13,15,0.6,4.07,1.22,0.89,1.78,1.33,11.8,12.53,2.73,4.47,1.0,1.0,2.11,3.41,3.61
1,2223,20221020,20,3,11,10,0,1438,1446,0.181,0.149,2.333,0.333,5,15,2.2,0.47,2.6,1.3,0.89,1.78,13.4,13.0,5.6,3.73,1.0,1.0,2.32,3.58,3.03
4,2223,20221020,20,3,34,116,0,1664,1507,0.449,0.105,0.0,3.0,22,9,4.0,3.6,1.33,1.44,0.67,1.0,16.07,11.33,5.33,5.6,1.0,1.0,1.5,4.76,6.13
0,2223,20221021,19,4,78,53,0,1483,1431,0.61,0.149,2.333,0.333,15,10,3.87,4.4,1.0,1.4,1.6,2.0,11.73,12.87,4.27,6.53,1.0,1.0,2.18,3.53,3.36
3,2223,20221021,19,4,66,51,0,1560,1420,0.61,0.281,0.0,3.0,16,14,4.27,4.27,1.5,0.5,1.1,0.9,13.53,11.4,5.4,3.87,1.0,1.0,1.4,4.94,7.8
2,2223,20221021,20,4,25,90,2,1432,1709,0.181,0.466,0.0,0.0,8,2,3.6,5.67,0.91,1.27,2.09,1.0,10.4,15.87,3.93,5.6,1.0,1.0,10.74,5.47,1.3
1,2223,20221022,12,5,18,12,0,1373,1588,0.61,0.566,0.0,0.0,6,10,1.4,5.27,1.82,0.91,1.0,2.4,6.93,15.93,1.73,4.93,1.0,1.0,11.31,6.19,1.26
4,2223,20221022,13,5,113,42,0,1452,1370,0.853,0.073,3.0,0.0,12,19,2.27,2.47,1.3,1.1,1.3,0.8,14.07,10.13,3.87,2.47,1.0,1.0,1.75,3.58,5.17
0,2223,20221022,14,5,32,91,1,1467,1550,0.298,0.661,2.333,0.333,13,12,2.67,5.07,1.0,1.7,0.7,2.5,11.47,13.93,4.2,5.4,1.0,1.0,5.45,4.43,1.58
0,2223,20221022,14,5,48,105,0,1576,1494,0.807,0.105,1.0,2.0,16,17,1.27,3.07,1.6,1.1,1.4,1.4,14.8,13.27,7.13,5.0,1.0,1.0,1.55,4.48,5.84
0,2223,20221022,14,5,55,117,0,1531,1462,0.61,0.149,0.0,0.0,18,12,2.13,3.4,1.3,1.4,2.0,1.6,10.0,12.87,3.33,5.27,1.0,1.0,1.93,3.81,3.84
0,2223,20221022,14,5,64,35,2,1484,1613,0.298,0.813,1.667,0.667,17,7,3.8,4.93,1.4,1.3,1.9,1.9,16.2,16.4,5.73,6.87,1.0,1.0,5.77,4.97,1.5
0,2223,20221022,14,5,73,118,1,1576,1427,0.449,0.208,0.0,3.0,8,16,2.27,3.07,2.0,1.5,1.2,1.6,10.4,13.6,4.8,4.8,1.0,1.0,1.72,4.23,4.5
3,2223,20221022,14,5,96,102,0,1349,1433,0.37,0.149,1.667,0.667,10,18,2.07,1.6,1.9,0.9,0.7,2.1,9.4,11.67,3.13,3.13,1.0,1.0,2.02,3.49,3.8
1,2223,20221022,15,5,8,7,0,1444,1452,0.53,0.149,3.0,0.0,10,13,0.8,4.93,1.0,0.82,1.1,1.4,5.67,11.6,1.2,3.6,1.0,1.0,2.58,3.18,2.96
1,2223,20221022,15,5,14,4,0,1677,1466,0.37,0.149,2.0,1.0,23,12,3.87,1.4,2.9,1.4,1.1,1.4,18.33,17.07,7.33,6.53,1.0,1.0,1.21,6.94,14.36
4,2223,20221022,15,5,112,101,0,1485,1548,0.234,0.149,0.0,0.0,11,7,4.0,7.0,1.5,1.0,1.6,1.2,12.2,12.6,4.8,6.0,1.0,1.0,3.62,3.42,2.11
2,2223,20221022,16,5,84,76,2,1434,1501,0.37,0.813,2.0,1.0,12,17,0.6,0.67,1.91,2.0,0.91,2.18,12.0,11.13,2.47,4.6,1.0,1.0,3.94,3.98,1.84
1,2223,20221022,17,5,6,15,1,1555,1562,0.234,0.466,1.0,1.0,20,10,5.0,5.07,1.5,1.0,1.1,1.9,13.07,18.0,4.73,6.13,1.0,1.0,2.14,3.51,3.5
0,2223,20221022,17,5,77,49,2,1452,1545,0.298,0.369,0.667,1.667,16,11,3.67,4.8,2.2,1.0,1.7,2.1,13.13,14.87,6.73,6.07,1.0,1.0,2.34,3.78,2.87
3,2223,20221022,17,5,82,85,0,1654,1433,0.61,0.466,0.0,0.0,23,19,6.4,3.87,1.6,1.4,1.0,1.4,18.67,12.2,4.93,4.2,1.0,1.0,1.4,4.88,7.9
4,2223,20221022,17,5,111,79,2,1485,1445,0.298,0.369,0.333,2.333,15,18,3.27,0.6,1.8,1.0,0.9,0.9,15.2,10.67,6.33,3.67,1.0,1.0,1.76,3.58,5.05
3,2223,20221022,19,5,54,65,2,1450,1660,0.37,0.566,0.667,1.667,10,12,1.6,5.2,1.1,0.9,1.1,2.1,15.8,15.53,4.8,4.07,1.0,1.0,3.63,3.54,2.05
2,2223,20221022,20,5,80,71,2,1520,1581,0.298,0.281,0.0,3.0,23,6,1.6,4.6,1.18,1.36,0.91,1.45,14.6,14.4,5.27,4.13,1.0,1.0,2.16,3.49,3.39
4,2223,20221022,20,5,92,100,0,1748,1450,0.53,0.149,1.0,2.0,28,16,6.6,3.47,1.4,1.9,1.5,1.0,12.6,11.73,4.93,3.0,1.0,1.0,1.37,5.03,8.62
3,2223,20221023,11,6,109,106,2,1490,1476,0.37,0.281,3.0,0.0,21,17,3.67,0.67,1.7,1.2,0.9,1.1,14.67,15.73,3.87,4.0,1.0,1.0,2.03,3.37,3.91
2,2223,20221023,12,6,28,94,2,1415,1555,0.234,0.369,3.0,0.0,8,9,0.8,6.6,1.82,1.82,1.09,2.0,14.13,14.2,5.87,5.27,1.0,1.0,4.21,3.9,1.81
4,2223,20221023,13,6,52,50,1,1452,1419,0.449,0.281,0.333,2.333,9,24,2.6,1.07,1.3,1.6,1.3,1.7,9.73,7.6,3.93,3.33,1.0,1.0,1.7,3.87,5.04
1,2223,20221023,14,6,1,3,0,1504,1436,0.853,0.208,2.333,0.333,9,14,0.8,3.2,1.36,0.73,1.09,2.09,14.47,7.8,5.4,3.73,1.0,1.0,2.14,3.5,3.49
1,2223,20221023,14,6,10,9,2,1431,1483,0.449,0.369,0.0,0.0,9,15,0.2,3.87,1.8,0.8,1.55,2.0,13.27,14.07,3.07,4.73,1.0,1.0,2.06,3.62,3.59
1,2223,20221023,14,6,20,0,1,1470,1678,0.298,0.208,3.0,0.0,11,3,3.67,6.8,1.55,1.0,1.7,1.7,10.07,13.13,4.0,6.13,1.0,1.0,5.78,4.27,1.58
1,2223,20221023,14,6,24,11,2,1404,1452,0.449,0.281,3.0,0.0,9,23,2.0,4.27,1.18,0.55,1.18,2.55,9.73,10.73,2.87,4.07,1.0,1.0,2.3,3.38,3.24
0,2223,20221023,14,6,38,110,0,1362,1501,0.449,0.208,2.0,1.0,4,5,2.2,5.8,2.0,1.6,1.1,1.3,9.53,12.27,3.27,4.47,1.0,1.0,4.27,3.47,1.93
2,2223,20221023,14,6,45,41,2,1422,1458,0.37,0.866,2.333,0.333,17,24,4.27,0.4,1.18,1.64,1.82,1.45,13.6,10.13,5.07,2.87,1.0,1.0,2.33,3.39,3.09
2,2223,20221023,14,6,93,33,0,1456,1425,0.807,0.149,0.0,0.0,9,21,2.07,1.4,1.27,1.55,1.27,1.82,11.67,12.33,2.47,3.8,1.0,1.0,1.84,3.68,4.26
2,2223,20221023,14,6,107,104,1,1475,1423,0.53,0.369,0.0,0.0,15,20,5.07,2.07,1.73,1.45,1.45,1.0,11.2,11.67,4.93,3.33,1.0,1.0,2.22,3.57,3.15
2,2223,20221023,14,6,108,75,1,1469,1511,0.37,0.369,1.667,0.667,12,5,2.0,5.0,1.91,1.82,1.45,1.73,13.0,10.93,4.13,4.53,1.0,1.0,2.38,3.5,2.94
3,2223,20221023,14,6,39,70,0,1503,1394,0.298,0.208,0.0,0.0,7,17,0.87,2.07,1.7,1.0,1.0,1.1,12.73,7.0,2.67,2.4,1.0,1.0,2.19,3.21,3.62
4,2223,20221023,15,6,36,31,2,1530,1602,0.37,0.208,1.0,2.0,20,8,3.6,4.8,1.4,0.5,1.5,0.9,10.6,10.87,3.53,4.13,1.0,1.0,3.16,3.32,2.35
1,2223,20221023,16,6,21,16,2,1566,1562,0.449,0.369,2.0,1.0,23,9,3.4,5.53,2.09,1.0,1.0,1.45,12.2,14.8,4.27,4.87,1.0,1.0,2.09,3.58,3.53
0,2223,20221023,16,6,63,99,0,1476,1409,0.37,0.149,0.0,0.0,8,21,1.33,0.2,1.4,1.3,1.7,1.7,12.53,10.13,4.13,2.47,1.0,1.0,1.76,3.89,4.59
2,2223,20221023,16,6,88,86,1,1467,1412,0.449,0.281,2.0,1.0,12,19,3.2,3.2,0.91,1.27,1.0,1.91,10.73,11.4,3.33,4.0,1.0,1.0,1.86,3.6,4.31
3,2223,20221023,17,6,29,68,2,1590,1589,0.137,0.369,1.0,1.0,24,6,5.53,5.0,1.0,1.2,1.3,1.3,11.2,10.8,4.2,5.0,1.0,1.0,1.98,3.69,3.75
4,2223,20221023,17,6,59,89,1,1483,1463,0.181,0.149,0.0,0.0,8,13,0.67,3.2,1.8,1.4,0.8,1.2,15.67,13.47,5.33,3.4,1.0,1.0,2.59,3.19,2.9
4,2223,20221023,17,6,116,27,0,1515,1350,0.449,0.281,0.0,0.0,15,19,2.27,4.2,1.2,0.6,0.9,1.9,8.87,11.2,4.2,4.93,1.0,1.0,1.38,5.04,8.53
2,2223,20221023,19,6,74,83,0,1587,1579,0.61,0.466,0.333,2.333,19,9,5.6,5.0,1.45,2.09,1.91,1.18,12.33,10.33,5.47,6.13,1.0,1.0,2.43,3.66,2.78
3,2223,20221023,19,6,95,87,2,1583,1610,0.137,0.369,1.0,1.0,22,2,6.4,7.0,1.3,0.9,1.7,1.7,13.33,21.67,4.67,8.67,1.0,1.0,2.89,3.52,2.41
4,2223,20221023,20,6,34,30,0,1674,1546,0.61,0.208,2.333,0.333,25,9,5.0,2.2,1.5,1.3,1.5,1.2,15.87,15.53,5.0,3.93,1.0,1.0,1.56,4.47,5.68
3,2223,20221024,17,0,46,97,2,1414,1423,0.37,0.281,0.0,0.0,4,24,1.47,0.67,1.3,1.7,1.2,1.1,16.67,7.8,3.07,2.67,1.0,1.0,2.46,3.32,2.95
3,2223,20221024,19,0,98,115,0,1406,1348,0.298,0.369,0.0,3.0,12,23,1.8,0.0,1.5,0.9,1.4,1.4,12.73,12.47,4.8,2.8,1.0,1.0,1.96,3.61,3.82
1,2223,20221024,20,0,23,2,0,1459,1447,0.37,0.208,0.0,0.0,11,16,2.47,2.13,1.09,0.82,1.0,2.0,16.07,11.27,4.6,3.73,1.0,1.0,1.55,4.16,6.2
4,2223,20221024,20,0,44,58,1,1423,1447,0.449,0.105,0.0,3.0,10,18,0.6,1.87,2.0,1.1,1.4,1.4,14.67,9.6,3.73,3.6,1.0,1.0,1.79,3.5,4.99
0,2223,20221028,19,4,117,63,0,1477,1460,0.37,0.105,0.0,0.0,15,17,1.87,3.67,1.64,1.82,1.27,1.45,11.8,12.13,4.0,4.07,1.0,1.0,2.05,3.83,3.4
2,2223,20221028,20,4,71,107,0,1591,1464,0.685,0.073,0.0,0.0,27,16,5.67,4.0,1.33,0.92,1.5,1.75,13.87,12.93,4.2,5.4,1.0,1.0,1.57,4.39,5.44
4,2223,20221028,20,4,79,52,1,1445,1451,0.449,0.149,3.0,0.0,12,19,3.2,2.47,0.91,1.0,1.64,1.36,10.67,10.53,4.2,4.2,1.0,1.0,2.3,3.08,3.49
1,2223,20221029,12,5,11,14,2,1445,1683,0.449,0.369,2.0,1.0,11,5,5.6,5.0,2.33,1.42,1.36,2.91,8.13,15.8,3.73,6.33,1.0,1.0,9.66,6.09,1.29
4,2223,20221029,13,5,27,44,0,1368,1404,0.449,0.208,0.0,0.0,10,20,2.6,1.2,1.91,0.91,1.09,1.91,12.73,16.13,4.87,4.27,1.0,1.0,3.26,3.37,2.26
0,2223,20221029,14,5,35,78,0,1622,1473,0.889,0.369,3.0,0.0,22,12,6.0,5.47,1.73,1.91,1.27,1.36,18.33,12.8,7.87,5.33,1.0,1.0,1.25,6.74,10.46
0,2223,20221029,14,5,91,73,0,1566,1559,0.53,0.105,0.0,3.0,16,21,4.0,2.27,2.55,0.91,1.55,2.0,15.6,10.87,6.2,4.73,1.0,1.0,1.81,4.02,4.16
0,2223,20221029,14,5,105,32,0,1507,1453,0.685,0.466,3.0,0.0,8,17,2.0,2.2,1.73,1.27,1.82,1.18,12.4,11.2,3.87,3.73,1.0,1.0,1.82,3.88,4.25
0,2223,20221029,14,5,118,38,0,1439,1349,0.61,0.208,3.0,0.0,11,25,2.67,4.27,1.64,1.27,1.55,2.0,12.67,9.33,4.4,4.07,1.0,1.0,1.69,4.11,4.76
3,2223,20221029,14,5,87,98,0,1617,1398,0.53,0.466,2.333,0.333,29,15,7.0,3.8,1.55,1.64,0.91,1.55,18.8,13.53,7.8,4.2,1.0,1.0,1.29,5.91,9.52
1,2223,20221029,15,5,2,21,2,1436,1576,0.37,0.566,0.0,0.0,13,11,1.07,1.8,2.0,0.92,1.08,2.0,9.47,13.8,3.6,4.2,1.0,1.0,5.1,3.91,1.69
1,2223,20221029,15,5,3,24,1,1434,1405,0.298,0.281,0.0,3.0,14,24,1.93,1.2,2.25,1.0,0.83,1.08,9.2,13.53,3.6,3.67,1.0,1.0,2.2,3.46,3.33
1,2223,20221029,15,5,4,6,0,1484,1536,0.751,0.566,1.0,1.0,15,9,0.73,3.67,1.55,1.09,1.0,1.45,14.2,10.87,4.87,3.93,1.0,1.0,3.03,3.34,2.41
1,2223,20221029,15,5,7,20,0,1467,1454,0.298,0.281,0.333,2.333,13,21,3.0,3.4,1.55,1.0,1.0,1.5,10.53,9.87,2.8,3.8,1.0,1.0,1.95,3.57,4.03
1,2223,20221029,15,5,16,1,0,1574,1491,0.61,0.073,3.0,0.0,21,21,6.2,3.27,1.42,1.08,0.67,1.58,13.8,16.0,4.6,7.4,1.0,1.0,1.83,3.73,4.41
4,2223,20221029,15,5,42,31,0,1393,1578,0.61,0.566,2.0,1.0,7,8,1.33,5.67,1.18,1.27,1.55,0.91,8.0,9.87,1.73,3.6,1.0,1.0,6.47,3.76,1.6
2,2223,20221029,16,5,90,108,0,1715,1462,0.853,0.369,0.667,1.667,32,19,6.2,2.07,0.92,2.17,1.83,1.92,14.6,13.27,5.8,4.13,1.0,1.0,1.09,11.03,25.33
1,2223,20221029,17,5,9,8,1,1481,1445,0.53,0.281,0.0,0.0,18,19,5.4,3.2,2.0,1.67,0.75,1.17,13.53,6.33,4.93,2.6,1.0,1.0,2.36,3.43,3.07
0,2223,20221029,17,5,49,48,2,1531,1589,0.685,0.149,1.0,2.0,20,13,5.8,3.6,2.0,1.82,1.0,1.91,15.6,16.47,6.07,8.33,1.0,1.0,2.81,3.67,2.4
3,2223,20221029,17,5,70,66,2,1385,1568,0.137,0.369,0.0,0.0,8,10,1.07,5.6,1.18,0.91,0.45,1.73,7.47,15.67,2.53,6.0,1.0,1.0,4.42,3.42,1.89
4,2223,20221029,17,5,100,113,2,1435,1466,0.37,0.369,1.667,0.667,10,15,2.07,4.27,1.18,1.45,1.09,1.64,10.87,18.87,2.8,6.27,1.0,1.0,1.99,3.41,3.99
1,2223,20221029,19,5,12,10,2,1566,1452,0.807,0.466,2.0,1.0,16,21,3.27,0.07,2.27,0.91,1.0,1.82,15.53,13.53,5.47,3.6,1.0,1.0,1.3,6.07,9.16
3,2223,20221029,19,5,65,97,0,1666,1416,0.685,0.149,2.333,0.333,21,24,6.2,3.4,2.18,1.36,1.18,1.0,13.07,7.73,5.2,2.87,1.0,1.0,1.25,6.15,12.03
2,2223,20221029,20,5,104,80,1,1427,1515,0.449,0.369,2.0,1.0,9,11,2.2,0.67,1.08,1.5,1.33,1.08,11.6,14.13,3.87,4.47,1.0,1.0,2.91,3.46,2.38
4,2223,20221029,20,5,111,34,2,1477,1681,0.234,0.149,1.0,2.0,15,4,1.73,5.8,1.73,1.09,1.18,1.73,14.6,13.67,5.2,5.53,1.0,1.0,5.29,4.38,1.59
3,2223,20221030,11,6,51,29,2,1411,1598,0.298,0.466,0.0,3.0,11,6,2.6,3.2,1.18,1.0,1.27,0.91,11.07,10.0,3.93,2.8,1.0,1.0,4.35,3.79,1.8
2,2223,20221030,12,6,33,25,0,1440,1416,0.449,0.105,0.0,0.0,9,26,0.87,2.07,1.83,1.25,1.42,0.83,11.67,9.87,3.2,3.07,1.0,1.0,2.57,3.11,2.93
4,2223,20221030,13,6,89,112,0,1478,1469,0.807,0.149,0.0,0.0,17,17,3.07,5.4,1.18,0.82,0.91,1.45,12.33,10.73,3.0,3.8,1.0,1.0,1.93,3.47,4.18
1,2223,20221030,14,6,0,18,0,1682,1368,0.807,0.149,0.0,0.0,28,24,5.0,3.87,1.64,1.64,0.83,1.75,12.4,7.6,5.13,3.33,1.0,1.0,1.2,6.96,14.82
0,2223,20221030,14,6,110,77,0,1513,1439,0.449,0.208,1.0,2.0,23,13,3.4,2.07,1.36,1.09,1.18,2.09,10.07,11.07,4.07,5.4,1.0,1.0,2.07,3.48,3.67
2,2223,20221030,14,6,41,93,1,1457,1456,0.37,0.208,1.0,1.0,9,18,3.2,4.27,1.42,1.92,1.5,1.33,13.4,14.27,5.53,5.07,1.0,1.0,2.58,3.4,2.71
2,2223,20221030,14,6,83,28,0,1587,1406,0.449,0.281,2.0,1.0,21,26,2.67,0.2,1.42,2.0,1.83,1.75,9.47,11.8,6.0,4.73,1.0,1.0,1.39,5.11,7.36
2,2223,20221030,14,6,86,45,1,1412,1421,0.37,0.466,1.0,2.0,11,17,3.07,2.47,1.83,1.0,1.75,1.17,11.53,14.13,4.07,4.93,1.0,1.0,2.02,3.61,3.56
2,2223,20221030,14,6,94,84,0,1564,1424,0.298,0.208,1.0,2.0,24,24,6.87,0.2,1.92,1.17,2.0,1.83,14.27,11.4,5.0,2.87,1.0,1.0,1.34,5.36,8.46
3,2223,20221030,14,6,46,109,1,1417,1486,0.234,0.208,0.0,0.0,4,9,0.87,1.87,1.18,1.64,1.27,1.64,18.73,14.67,3.33,3.73,1.0,1.0,4.01,3.76,1.87
3,2223,20221030,14,6,102,54,2,1418,1464,0.53,0.369,1.0,2.0,9,19,0.87,0.87,2.0,0.64,1.18,1.27,12.73,13.93,2.93,4.53,1.0,1.0,4.1,3.59,1.89
4,2223,20221030,15,6,92,59,1,1738,1492,0.53,0.149,0.0,0.0,31,21,6.87,1.4,1.55,1.82,1.36,1.73,14.27,13.2,5.47,3.93,1.0,1.0,1.21,6.96,13.19
1,2223,20221030,16,6,15,23,0,1572,1448,0.298,0.369,2.0,1.0,20,20,4.0,4.2,1.82,1.09,0.75,1.17,17.2,17.27,6.13,4.33,1.0,1.0,1.7,4.02,4.85
0,2223,20221030,16,6,99,55,2,1399,1540,0.298,0.744,0.0,0.0,6,9,0.0,4.07,1.73,1.64,1.27,1.36,9.47,14.6,2.07,4.2,1.0,1.0,3.94,3.73,1.91
2,2223,20221030,16,6,75,88,2,1494,1483,0.685,0.369,3.0,0.0,27,19,3.67,2.87,1.75,1.5,1.25,0.92,14.2,10.6,4.53,3.87,1.0,1.0,2.47,3.36,2.87
3,2223,20221030,17,6,68,96,2,1565,1372,0.37,0.466,1.0,2.0,24,16,5.67,4.2,1.18,1.36,0.82,1.82,10.8,11.93,4.87,3.33,1.0,1.0,1.49,4.53,6.35
4,2223,20221030,17,6,30,116,0,1559,1501,0.61,0.208,1.667,0.667,18,12,1.07,4.27,1.45,1.36,0.64,1.27,11.93,9.0,3.47,4.27,1.0,1.0,2.2,3.41,3.32
0,2223,20221030,18,6,53,64,1,1433,1481,0.298,0.281,1.0,2.0,16,14,2.67,2.27,2.27,1.45,1.36,1.27,10.6,13.13,5.2,4.8,1.0,1.0,2.88,3.58,2.4
2,2223,20221030,19,6,76,74,0,1519,1568,0.298,0.369,0.333,2.333,17,13,3.4,6.4,2.08,1.0,2.17,1.67,14.0,15.07,6.47,6.2,1.0,1.0,2.05,3.77,3.39
3,2223,20221030,19,6,106,82,0,1498,1631,0.37,0.105,1.667,0.667,14,5,3.4,6.8,1.09,1.0,1.36,1.82,15.93,16.47,3.87,5.67,1.0,1.0,3.63,3.33,2.12
4,2223,20221030,20,6,101,36,2,1532,1545,0.61,0.281,1.667,0.667,22,11,4.0,2.07,1.18,1.45,0.64,1.36,15.0,13.0,4.73,3.73,1.0,1.0,2.05,3.47,3.72
3,2223,20221031,17,0,115,95,2,1341,1589,0.298,0.466,1.667,0.667,5,10,0.0,3.8,1.45,1.36,0.91,1.18,13.27,10.6,3.73,3.0,1.0,1.0,4.32,3.59,1.84
3,2223,20221031,19,0,85,39,2,1420,1515,0.298,0.369,0.0,0.0,10,19,2.0,3.4,1.64,1.0,0.91,1.73,13.87,12.53,4.93,2.73,1.0,1.0,2.22,3.33,3.32
4,2223,20221031,20,0,50,58,2,1405,1460,0.449,0.208,2.0,1.0,4,19,1.6,2.07,1.73,1.36,1.36,1.36,8.53,7.6,3.73,2.67,1.0,1.0,2.71,3.02,2.86
0,2223,20221104,19,4,77,105,0,1456,1489,0.53,0.281,2.333,0.333,16,20,1.0,4.2,2.08,1.17,1.25,1.75,9.07,18.4,4.2,5.2,1.0,1.0,2.21,3.76,3.1
3,2223,20221104,19,4,109,70,1,1481,1389,0.449,0.105,0.0,0.0,22,23,1.8,0.47,1.5,1.17,0.92,1.08,13.73,6.47,3.27,1.67,1.0,1.0,1.65,3.85,5.66
2,2223,20221104,20,4,108,33,1,1461,1440,0.53,0.149,0.0,0.0,13,24,1.13,3.47,2.08,1.92,1.15,1.77,14.13,13.47,4.33,3.67,1.0,1.0,1.96,3.55,3.93
4,2223,20221104,20,4,59,30,0,1509,1541,0.807,0.566,0.0,0.0,10,12,1.87,3.47,1.67,1.33,1.25,1.42,11.13,13.6,3.0,4.6,1.0,1.0,3.84,3.55,1.99
4,2223,20221105,13,5,58,42,1,1457,1395,0.234,0.281,1.667,0.667,13,22,4.27,3.67,1.25,1.33,1.33,1.33,7.33,8.47,2.6,3.4,1.0,1.0,2.2,3.09,3.77
0,2223,20221105,14,5,32,49,2,1441,1542,0.449,0.566,1.0,1.0,14,14,1.07,3.4,1.25,1.75,1.83,1.92,11.47,17.33,4.4,6.73,1.0,1.0,4.4,4.1,1.75
0,2223,20221105,14,5,48,38,0,1595,1342,0.298,0.105,0.333,2.333,22,28,5.2,2.6,1.83,1.08,1.42,2.17,13.47,9.87,6.2,4.0,1.0,1.0,1.24,6.56,11.75
